Position	Strand	Depth	Trans_Depth
11650	RF	80.81	1.90746510676586
11750	FR	138.04	-2.14000495061945
11750	RF	42.27	1.62603224782902
11850	FR	135.51	-2.13197134528106
11850	RF	33.75	1.52827377716704
11950	FR	155.73	-2.19237228359851
11950	RF	32.4	1.51054501020661
12050	FR	133.73	-2.12622884460642
12050	RF	36.54	1.56276854301652
12150	FR	151.8	-2.18127177155946
12150	RF	36.32	1.56014583984905
12250	FR	145.67	-2.16337012022588
12250	RF	43.84	1.64187054547631
12350	FR	160.46	-2.20536678786648
12350	RF	35.43	1.54937115233318
12450	FR	120.6	-2.08134730780413
12450	RF	34.03	1.53186194909581
12550	FR	125.46	-2.09850528320132
12550	RF	52.54	1.72049006845005
12650	FR	120.1	-2.07954300740291
12650	RF	46.58	1.66819948419866
12750	FR	119.52	-2.07744058447132
12750	RF	29.75	1.47348697006457
12850	FR	140.26	-2.14693383456276
12850	RF	29.36	1.46775605124403
12950	FR	132.32	-2.12162549220847
12950	RF	23.37	1.36865871239223
13050	FR	136.11	-2.13389003398568
13050	RF	17.85	1.25163822044821
13150	FR	140.29	-2.14702671522223
13150	RF	17.51	1.24328614608345
13250	FR	151.24	-2.1796666686905
13250	RF	34.09	1.53262700122889
13350	FR	150.63	-2.17791147609401
13350	RF	85.02	1.9295211006311
13450	FR	119.17	-2.07616693934493
13450	RF	90.17	1.95506206967503
13550	FR	143.1	-2.15563963375978
13550	RF	115.83	2.06382105634371
13650	FR	140.72	-2.1483558264494
13650	RF	143.31	2.15627649600302
13750	FR	111.21	-2.04614384074923
13750	RF	123.03	2.09001102400715
13850	FR	44.93	-1.65253641859303
13850	RF	108.14	2.03398636523961
13950	FR	31.83	-1.502836638621
13950	RF	124.09	2.09373678456234
14050	FR	40.55	-1.60799085854717
14050	RF	137.53	2.13839744299055
14150	FR	43.42	-1.6376898191184
14150	RF	134.75	2.12952877385878
14250	FR	34.61	-1.53920159929413
14250	RF	156.27	2.19387561215236
14350	FR	24.21	-1.38399478944173
14350	RF	162.24	2.21015793765324
14450	FR	34.74	-1.54082981411108
14450	RF	137.25	2.13751235312213
14550	FR	39.53	-1.59692681434297
14550	RF	129.07	2.11082531005496
14650	FR	47.68	-1.67833624673218
14650	RF	150.87	2.17860289034059
14750	FR	52.37	-1.71908257390149
14750	RF	134.94	2.13014070581928
14850	FR	39.93	-1.60129931019434
14850	RF	132.25	2.12139568070722
14950	FR	30.48	-1.48401496266756
14950	RF	156.69	2.19504128055666
15050	FR	34.86	-1.54232738277397
15050	RF	280.77	2.4483507019959
15150	FR	43.15	-1.63498080005123
15150	RF	346.86	2.54015421975876
15250	FR	52.67	-1.72156331835748
15250	RF	378.01	2.57750328895726
15350	FR	43.46	-1.63808972198451
15350	RF	306.27	2.48610445853513
15450	FR	45.54	-1.65839302627912
15450	RF	203.18	2.30788095598825
15550	FR	40.38	-1.60616631460762
15550	RF	14.93	1.17405980772503
15650	FR	57.65	-1.76079931163072
15650	RF	18.39	1.26458172923808
15750	FR	68.67	-1.83676704739421
15750	RF	22.88	1.35945602012099
15850	FR	75.29	-1.87673729714066
15850	RF	28.35	1.45255306322893
15950	FR	64.1	-1.80685802951882
15950	RF	18.03	1.2559957267224
16050	FR	33.97	-1.53109554687003
16050	RF	16.33	1.21298618473667
16150	FR	53.02	-1.72443972339707
16150	RF	22.36	1.34947179921439
16250	FR	53.03	-1.72452162711856
16250	RF	35.34	1.54826654517075
16350	FR	54.83	-1.73901824588348
16350	RF	24.46	1.38845645270027
16450	FR	49.84	-1.69757803365111
16450	RF	21.01	1.32242605240595
16550	FR	53.68	-1.72981250716094
16550	RF	16.02	1.20466251174822
16650	FR	61.94	-1.79197120102077
16650	RF	19.31	1.28578227377939
16750	FR	67.19	-1.82730464108973
16750	RF	19.61	1.29247759366778
16850	FR	74.05	-1.86952506285723
16850	RF	25.9	1.41329976408125
16950	FR	63.51	-1.80284211273907
16950	RF	23.13	1.36417563277062
17050	FR	99.24	-1.99668675560017
17050	RF	18	1.25527250510331
17150	FR	96.35	-1.98385171899147
17150	RF	12.83	1.10822665637493
17250	FR	97.04	-1.98695078785852
17250	RF	21.55	1.33344727449675
17350	FR	115.63	-2.06307052564296
17350	RF	61.55	1.78922805726733
17450	FR	113.44	-2.05476621783899
17450	RF	95.54	1.98018523694733
17550	FR	129.36	-2.11180000689834
17550	RF	43.92	1.64266233144204
17650	FR	129.13	-2.11102715102617
17650	RF	5.2	1
17750	FR	126.63	-2.10253660687407
17750	RF	7.42	1
17850	FR	151.28	-2.17978151583698
17850	RF	21.96	1.34163233577805
17950	FR	147.66	-2.16926286408645
17950	RF	16.09	1.20655604409903
18050	FR	154.53	-2.18901280460024
18050	RF	18.96	1.27783833300205
18150	FR	156.49	-2.19448659054971
18150	RF	20.61	1.31407799177921
18250	FR	213.66	-2.3297232240579
18250	RF	17.3	1.2380461031288
18350	FR	240.34	-2.38082605683634
18350	RF	18.22	1.26054837263698
18450	FR	268.77	-2.42938079131048
18450	RF	25.31	1.40329214515825
18550	FR	273.47	-2.43690969063628
18550	RF	19.51	1.29025726939452
18650	FR	268.22	-2.42849115817552
18650	RF	14.69	1.16702179579026
18750	FR	241.62	-2.38313287999107
18750	RF	7.18	1
18850	FR	217.65	-2.33775867149342
18850	RF	2.06	1
18950	FR	227.76	-2.3574774541389
18950	RF	6.67	1
19050	FR	249.12	-2.39640859522404
19050	RF	9.5	1
19150	FR	269.65	-2.43080042462418
19150	RF	9.33	1
19250	FR	240.92	-2.38187285449854
19250	RF	10.42	1.01786771896351
19350	FR	261.41	-2.41732219709973
19350	RF	21.81	1.3386556655787
19450	FR	287.16	-2.45812394466106
19450	RF	32.49	1.51174971134498
19550	FR	279.37	-2.44617976779828
19550	RF	35.3	1.54777470538782
19650	FR	291.7	-2.46493642912173
19650	RF	25.91	1.41346741298582
19750	FR	299.42	-2.47628080602554
19750	RF	27.5	1.43933269383026
19850	FR	321.59	-2.5073025356848
19850	RF	35.18	1.54629583512144
19950	FR	330.38	-2.51901374884042
19950	RF	45.23	1.65542658774592
20050	FR	354.57	-2.54970198736861
20050	RF	54.19	1.73391915101239
20150	FR	333.69	-2.5233431919413
20150	RF	40.34	1.60573589387675
20250	FR	367.36	-2.56509186638186
20250	RF	34.76	1.54107976777663
20350	FR	509.45	-2.70710156657668
20350	RF	51.14	1.70876072369032
20450	FR	573.47	-2.75851070353591
20450	RF	61.4	1.78816837114117
20550	FR	597.94	-2.77665760710506
20550	RF	81.17	1.90939554596711
20650	FR	548.66	-2.73930329915634
20650	RF	75.03	1.87523494645016
20750	FR	585.59	-2.76759365175611
20750	RF	65.02	1.81304696516011
20850	FR	652.97	-2.81489322854345
20850	RF	48.14	1.68250608593901
20950	FR	627.65	-2.79771753316084
20950	RF	39.46	1.59615708091617
21050	FR	686.62	-2.83671644948754
21050	RF	149.67	2.17513475865884
21150	FR	740.09	-2.86928453611838
21150	RF	296.97	2.47271257897202
21250	FR	850.91	-2.92988362756946
21250	RF	261.82	2.41800281852444
21350	FR	861.38	-2.93519478385278
21350	RF	198.01	2.2966871237724
21450	FR	875.25	-2.94213211943707
21450	RF	138.54	2.14157518330082
21550	FR	756.7	-2.87892373396757
21550	RF	72.64	1.86117583551303
21650	FR	578.01	-2.76193535210089
21650	RF	66.73	1.82432112485077
21750	FR	298.61	-2.47510434750186
21750	RF	59.58	1.77510049887902
