Position	Strand	Depth	Trans_Depth
11150	FR	20.51	-1.31196566036837
11150	RF	142.27	2.15311333151061
11250	FR	40.03	-1.6023855901051
11250	RF	125.67	2.09923161508088
11350	FR	49.96	-1.6986224297021
11350	RF	199.93	2.30087796598857
11450	FR	56.39	-1.75120209458835
11450	RF	191.97	2.28323336488875
11550	FR	61.49	-1.78880449304465
11550	RF	183.72	2.26415643674589
11650	FR	56.49	-1.75197157473633
11650	RF	70.47	1.84800427149727
11750	FR	58.59	-1.76782349800752
11750	RF	14.18	1.15167623084705
11850	FR	54.76	-1.73846343946195
11850	RF	30.71	1.48727981644307
11950	FR	51.79	-1.71424591101789
11950	RF	48.7	1.68752896121463
12050	FR	63.12	-1.80016699020136
12050	RF	58.65	1.76826801645155
12150	FR	61.64	-1.78986263004638
12150	RF	38.14	1.58138068870999
12250	FR	46.63	-1.66866541545449
12250	RF	26.03	1.41547416810924
12350	FR	62.37	-1.79497574405113
12350	RF	18.18	1.25959387888595
12450	FR	76.76	-1.88513496606343
12450	RF	30.88	1.4896772916637
12550	FR	65.25	-1.81458051601032
12550	RF	35.46	1.5497387312649
12650	FR	53.23	-1.72615646617275
12650	RF	39.31	1.59450304382009
12750	FR	59	-1.77085201164214
12750	RF	40.84	1.61108573341487
12850	FR	45.56	-1.65858371540706
12850	RF	23.93	1.37894269861344
12950	FR	44.24	-1.64581511829664
12950	RF	13.83	1.14082218010931
13050	FR	60.18	-1.77945218340406
13050	RF	6.88	1
13150	FR	76.31	-1.88258145355445
13150	RF	8.88	1
13250	FR	93.6	-1.97127584873811
13250	RF	21.82	1.33885474625232
13350	FR	109.27	-2.03850094307667
13350	RF	18.14	1.25863728272408
13450	FR	92.21	-1.96477802202238
13450	RF	11.03	1.04257551244019
13550	FR	78	-1.89209460269048
13550	RF	10.71	1.02978947083186
13650	FR	631.05	-2.80006377107268
13650	RF	9.31	1
13750	FR	2490.02	-3.39620283539082
13750	RF	20.31	1.30770992340481
13850	FR	3719.78	-3.57051725504013
13850	RF	47.91	1.68042617085815
13950	FR	10582.27	-4.02457883808946
13950	RF	174.74	2.24239233137574
14050	FR	17242.04	-4.23658864828275
14050	RF	447.06	2.65036581378123
14150	FR	16903.76	-4.2279833179643
14150	RF	483.62	2.68450425271403
14250	FR	17771.65	-4.24972775153229
14250	RF	493.38	2.6931815406428
14350	FR	14585.8	-4.16393025423645
14350	RF	578.71	2.76246098695538
14450	FR	14259.36	-4.15410003360099
14450	RF	620.31	2.79260878247048
14550	FR	9976.32	-3.99897037110454
14550	RF	607.24	2.78336037159478
14650	FR	5875.58	-3.76905074385723
14650	RF	274.27	2.43817830652182
14750	FR	5936.83	-3.77355461316406
14750	RF	349.68	2.5436707934816
14850	FR	4198.25	-3.62306829665412
14850	RF	162.89	2.21189442330099
14950	FR	1847.6	-3.26660795357451
14950	RF	76.73	1.88496519820073
15050	FR	1975.32	-3.29563746096337
15050	RF	74.57	1.87256414309065
15150	FR	2169.21	-3.33630159785396
15150	RF	86.37	1.93636291959774
15250	FR	2192.15	-3.34087026785223
15250	RF	80.86	1.90773373699766
15350	FR	2172.14	-3.33688781321332
15350	RF	111.29	2.04645614241259
15450	FR	3737.71	-3.5726056024774
15450	RF	157.41	2.197032318918
15550	FR	6325.74	-3.80111133761356
15550	RF	158.62	2.20035794554164
15650	FR	6054.9	-3.78210697492633
15650	RF	221.51	2.34539333709086
15750	FR	5494.64	-3.73993924341371
15750	RF	271.52	2.4338018249736
15850	FR	4418.61	-3.64528567109782
15850	RF	265.27	2.42368813738844
15950	FR	4023.93	-3.60465041715767
15950	RF	269.53	2.4306071113014
16050	FR	2889.78	-3.46086478101854
16050	RF	281.84	2.45000263017319
16150	FR	2478.53	-3.39419417995112
16150	RF	289.22	2.46122832178055
16250	FR	2034.98	-3.30856014528983
16250	RF	290.28	2.4628171144095
16350	FR	2223.71	-3.34707814909175
16350	RF	1125.71	3.05142652406676
16450	FR	2163.14	-3.33508462820464
16450	RF	7242.05	3.85986151891363
16550	FR	2018.02	-3.30492546608652
16550	RF	10636.11	4.02678282021143
16650	FR	1860.81	-3.26970203129084
16650	RF	13083.08	4.11670999701124
16750	FR	2248.23	-3.35184073866805
16750	RF	14093.2	4.14900961515001
16850	FR	2102.4	-3.32271534787969
16850	RF	14966.71	4.17512634370462
16950	FR	1943.35	-3.28855102467588
16950	RF	15181.47	4.18131382570828
17050	FR	1679.54	-3.22519035147772
17050	RF	14315.79	4.15581531904808
17150	FR	1308.96	-3.11692637531722
17150	RF	14384	4.15787967438915
17250	FR	1242.28	-3.09421949338468
17250	RF	15014.21	4.17650248594114
17350	FR	1046.52	-3.01974753253771
17350	RF	14256.67	4.15401809707898
17450	FR	819.51	-2.91355425737976
17450	RF	15113.81	4.17937395827674
17550	FR	232.84	-2.36705759061284
17550	RF	14763.26	4.16918226830559
17650	FR	161.04	-2.2069337618806
17650	RF	14738.5	4.16845328577054
17750	FR	134.44	-2.12852850379744
17750	RF	11884.1	4.07496629756325
17850	FR	1138.51	-3.05633684955436
17850	RF	12508.9	4.0972191206499
17950	FR	2660.32	-3.42493387944142
17950	RF	17066.74	4.23215057236126
18050	FR	1864.77	-3.27062527373686
18050	RF	19581.14	4.29183797251804
18150	FR	840.72	-2.9246513790293
18150	RF	20495.54	4.3116593652449
18250	FR	294.47	-2.46904105634516
18250	RF	10481.49	4.02042302432534
18350	FR	149.22	-2.17382703565358
18350	RF	5743.31	3.75916225832468
18450	FR	206.4	-2.31470969295517
18450	RF	5493.02	3.73981118028366
18550	FR	257.38	-2.41057479654233
18550	RF	5638.98	3.75120055426116
18650	FR	195.87	-2.29196792332413
18650	RF	5687.57	3.75492675479513
18750	FR	172.18	-2.23598270348184
18750	RF	5782.69	3.76212991115229
18850	FR	172.52	-2.23683944947391
18850	RF	6205.6	3.79278377843613
18950	FR	184.56	-2.26613758151304
18950	RF	6120.44	3.78678264480947
19050	FR	177.33	-2.24878221406855
19050	RF	5863.29	3.76814137504529
19150	FR	222.65	-2.34762269946724
19150	RF	5886.52	3.76985862391302
19250	FR	184.77	-2.26663145880992
19250	RF	6341.28	3.80217692993672
19350	FR	165.17	-2.21793116878578
19350	RF	6588.77	3.81880434751198
19450	FR	164.33	-2.21571685524952
19450	RF	6968.9	3.84316423267031
19550	FR	218.32	-2.33909352266184
19550	RF	8046.34	3.90559837983903
19650	FR	258.37	-2.41224208520991
19650	RF	8184.42	3.9129879079722
19750	FR	274.05	-2.43782980640822
19750	RF	8694.85	3.93926209413238
19850	FR	232.77	-2.36692700658775
19850	RF	8982.21	3.9533832044536
19950	FR	267.39	-2.42714516124299
19950	RF	7954.64	3.90062052973354
20050	FR	150.09	-2.17635175760307
20050	RF	5033.56	3.70187524976545
20150	FR	34.41	-1.53668467262093
20150	RF	1469.21	3.16708387565613
20250	FR	1.17	-1
20250	RF	19.84	1.29754166781816
20350	FR	11.7	-1.06818586174616
20350	RF	511.83	2.70912573769149
20450	FR	19.66	-1.29358351349612
20450	RF	1188.3	3.07492609712396
20550	FR	21.43	-1.33102217104183
20550	RF	1541.35	3.18790126675827
20650	FR	19.42	-1.28824922557199
20650	RF	1618.8	3.20919319571953
20750	FR	28.82	-1.45969397647797
20750	RF	1430.47	3.15547875415731
20850	FR	69.67	-1.84304581053457
20850	RF	1472.19	3.16796386341629
20950	FR	74.25	-1.87069645798925
20950	RF	1691.1	3.22816928953985
21050	FR	85.97	-1.93434692673826
21050	RF	1739.08	3.24031956058777
21150	FR	57.22	-1.75754785346924
21150	RF	1794.39	3.2539168402913
21250	FR	88.81	-1.94846187006128
21250	RF	2526.63	3.40254164844014
21350	FR	93.66	-1.97155415344606
21350	RF	4240.39	3.62740580165376
21450	FR	54.59	-1.73711309430596
21450	RF	4300.66	3.63353510961744
21550	FR	29.99	-1.47697646575953
21550	RF	3202.84	3.50553524373634
21650	FR	23.34	-1.36810085170935
21650	RF	1010.22	3.00441596227934
21750	FR	44.55	-1.64884770837289
21750	RF	786.88	2.89590850705862
21850	FR	35.77	-1.55351894014897
21850	RF	893.1	2.95090008936639
21950	FR	28.68	-1.45757914699576
21950	RF	925.84	2.96653594011498
22050	FR	23.37	-1.36865871239223
22050	RF	950.96	2.97816224969806
22150	FR	48.67	-1.68726134624351
22150	RF	968.82	2.98624309565934
22250	FR	62.25	-1.79413935576777
22250	RF	975.36	2.98916494098747
22350	FR	57.44	-1.75921443123424
22350	RF	963.23	2.98373000031695
22450	FR	38.92	-1.59017283159631
22450	RF	989.84	2.99556499991792
22550	FR	35.93	-1.55545721720465
22550	RF	1087.36	3.03637335285293
22650	FR	28.71	-1.45803319249651
22650	RF	1282.5	3.10805737378385
22750	FR	53.99	-1.73231332747124
22750	RF	1414.65	3.15064900390926
22850	FR	87.71	-1.94304911100841
22850	RF	1353.78	3.13154809378119
22950	FR	69.92	-1.84460141962635
22950	RF	1601.57	3.2045459251724
23050	FR	42.31	-1.62644302533129
23050	RF	1771.07	3.24823572664064
23150	FR	43.14	-1.63488014076653
23150	RF	1853.42	3.26797384512233
23250	FR	29.93	-1.47610671684019
23250	RF	1608.58	3.20644266467509
23350	FR	18.96	-1.27783833300205
23350	RF	696.11	2.84267787268282
23450	FR	54.51	-1.7364761820277
23450	RF	1385.84	3.14171309237664
23550	FR	73.98	-1.86911432697938
23550	RF	1958.5	3.29192357588388
23650	FR	75.68	-1.87898112339374
23650	RF	2092.55	3.32067584394829
23750	FR	39.01	-1.59117595031179
23750	RF	1911.24	3.28131522610844
23850	FR	25.98	-1.41463914673701
23850	RF	1675.51	3.22414702419269
23950	FR	15.39	-1.18723861983148
23950	RF	1688.96	3.22761936420394
24050	FR	29.53	-1.47026344696508
24050	RF	1865.24	3.27073472031077
24150	FR	43.31	-1.63658818372984
24150	RF	2142.39	3.33089853252316
24250	FR	36.69	-1.56454771175595
24250	RF	1837.14	3.26414225315432
24350	FR	36.86	-1.56655533088305
24350	RF	1562.35	3.19377833174449
24450	FR	20.68	-1.3155505344219
24450	RF	1041.2	3.0175341594372
24550	FR	9.67	-1
24550	RF	121.19	2.08346678547389
24650	FR	15.74	-1.19700472802305
24650	RF	58.78	1.76922958173659
24750	FR	16	-1.20411998265592
24750	RF	62.62	1.7967130632809
24850	FR	13.27	-1.12287092286444
24850	RF	64.18	1.80739971275949
24950	FR	13.66	-1.13545069934551
24950	RF	58.15	1.76454971906447
25050	FR	14.47	-1.16046853111904
25050	RF	35.9	1.55509444857832
25150	FR	8.89	-1
25150	RF	22.34	1.34908316877959
25250	FR	7.54	-1
25250	RF	24.16	1.38309692994909
25350	FR	8.94	-1
25350	RF	13.93	1.14395111642396
25450	FR	9.84	-1
25450	RF	5.76	1
25550	FR	8.36	-1
25550	RF	6.73	1
25650	FR	8.13	-1
25650	RF	8.53	1
25750	FR	6.54	-1
25750	RF	7.29	1
25850	FR	8.72	-1
25850	RF	3.18	1
25950	FR	7.8	-1
25950	RF	5.11	1
26050	FR	25.44	-1.40551710697638
26050	RF	14.37	1.15745676813423
26150	FR	45.08	-1.65398390737407
26150	RF	20.46	1.31090562937614
26250	FR	55.84	-1.7469454096151
26250	RF	20.03	1.30168094929358
26350	FR	53.73	-1.73021684056869
26350	RF	18.98	1.27829620809127
26450	FR	2174.37	-3.33733344742542
26450	RF	27.56	1.44027921323559
26550	FR	7033.62	-3.84717890131941
26550	RF	67.4	1.82865989653532
26650	FR	8706.53	-3.93984510080316
26650	RF	116.29	2.06554237051914
26750	FR	9227.05	-3.96506287399423
26750	RF	257.53	2.41082782784538
26850	FR	7856.53	-3.89523077318921
26850	RF	318.39	2.50295941894936
26950	FR	7128.75	-3.85301338459316
26950	RF	235.27	2.37156655248373
27050	FR	8154.65	-3.91140532572815
27050	RF	334.6	2.52452593662638
27150	FR	9409.46	-3.9735647003933
27150	RF	710.52	2.85157630712962
27250	FR	11649.95	-4.06632406143322
27250	RF	667.09	2.82418443041818
27350	FR	13171.65	-4.11964018202406
27350	RF	111.64	2.04781982781659
27450	FR	8974.18	-3.9529947761646
27450	RF	75.49	1.87788942537148
27550	FR	1354.35	-3.13173091207893
27550	RF	34.86	1.54232738277397
27650	FR	41.16	-1.6144753660904
27650	RF	19.35	1.28668096935493
27750	FR	42.58	-1.6292056571023
27750	RF	28.26	1.45117215751254
27850	FR	252.36	-2.40202051873395
27850	RF	51.81	1.71441359228712
27950	FR	2360.07	-3.37292488439506
27950	RF	200.97	2.30313123251076
28050	FR	4648.92	-3.66735207277859
28050	RF	325.21	2.51216389140557
28150	FR	4848.47	-3.68560471274915
28150	RF	296.18	2.47155572878716
28250	FR	5537.05	-3.74327844524321
28250	RF	231.92	2.36533820234694
28350	FR	3550.32	-3.55026749896241
28350	RF	126.44	2.10188448716754
28450	FR	487.75	-2.68819727806656
28450	RF	41.93	1.62252486240357
28550	FR	33.57	-1.52595134124801
28550	RF	39.42	1.59571661994342
28650	FR	26.46	-1.42258983985148
28650	RF	40.93	1.61204174464527
28750	FR	20.61	-1.31407799177921
28750	RF	19.53	1.29070224328785
28850	FR	11.22	-1.04999285692014
28850	RF	18.13	1.25839780409551
28950	FR	14.45	-1.15986784709257
28950	RF	10.98	1.04060234011407
29050	FR	10.21	-1.00902574208691
29050	RF	17.02	1.23095955574857
29150	FR	8.54	-1
29150	RF	13.59	1.13321945673249
29250	FR	13.85	-1.14144977340047
29250	RF	5.92	1
29350	FR	25.15	-1.40053798939195
29350	RF	3.36	1
29450	FR	31.91	-1.50392680419351
29450	RF	0	1
29550	FR	35.82	-1.55412558151301
29550	RF	0.05	1
29650	FR	45.24	-1.65552259625342
29650	RF	5.71	1
29750	FR	56.35	-1.75089392038213
29750	RF	22.62	1.35449260058944
29850	FR	46.54	-1.66782637895071
29850	RF	19.71	1.29468662427944
29950	FR	24.39	-1.38721180031373
29950	RF	13.28	1.123198075032
30050	FR	12.75	-1.10551018476997
30050	RF	8.49	1
30150	FR	10.43	-1.01828430842653
30150	RF	10.08	1.00346053210951
30250	FR	14.81	-1.17055505852121
30250	RF	10.41	1.01745072951054
30350	FR	17.25	-1.23678909940929
30350	RF	7.8	1
30450	FR	18.11	-1.25791845031406
30450	RF	16.15	1.20817252666712
30550	FR	9.25	-1
30550	RF	14.13	1.15014216184856
30650	FR	14.23	-1.15320490008428
30650	RF	11.82	1.07261747654524
30750	FR	34.37	-1.53617953213723
30750	RF	9.71	1
30850	FR	53.06	-1.72476724564631
30850	RF	7.35	1
30950	FR	51.16	-1.70893053580662
30950	RF	6.93	1
31050	FR	38.18	-1.58183592405765
31050	RF	11.9	1.07554696139253
31150	FR	51.55	-1.71222866961954
31150	RF	7.02	1
31250	FR	67.3	-1.82801506422398
31250	RF	4.9	1
31350	FR	71.3	-1.85308952985187
31350	RF	7.03	1
31450	FR	61.26	-1.78717699247055
31450	RF	6.34	1
31550	FR	46.93	-1.67145055421249
31550	RF	12.56	1.09898963940118
31650	FR	66.66	-1.82386530932451
31650	RF	29.3	1.46686762035411
31750	FR	98.84	-1.99493273673004
31750	RF	33.55	1.52569252450501
31850	FR	103.09	-2.01321653962444
31850	RF	34.05	1.5321171162488
31950	FR	117.6	-2.07040732174012
31950	RF	34.53	1.53819657834945
32050	FR	122.09	-2.08668009373462
32050	RF	23.2	1.3654879848909
32150	FR	141.18	-2.14977317755966
32150	RF	10.17	1.00732095292274
32250	FR	122.87	-2.08944585827383
32250	RF	4.15	1
32350	FR	132.57	-2.12244525628196
32350	RF	6.44	1
32450	FR	126.57	-2.10233078010154
32450	RF	12.47	1.09586645347854
32550	FR	126.93	-2.10356428005096
32550	RF	23.11	1.36379994547911
32650	FR	166.31	-2.22091836355655
32650	RF	24.31	1.38578495884334
32750	FR	186.88	-2.27156282543231
32750	RF	35.92	1.55533632799527
32850	FR	228.79	-2.35943703830399
32850	RF	45.44	1.65743832270296
32950	FR	230.31	-2.36231279532651
32950	RF	45.25	1.65561858354122
33050	FR	201.08	-2.30336887655604
33050	RF	45.34	1.6564815157905
33150	FR	204.83	-2.31139356500052
33150	RF	44.96	1.652826302561
33250	FR	226.97	-2.35596845765361
33250	RF	55.1	1.74115159885178
33350	FR	178.34	-2.25124876230584
33350	RF	63.53	1.80297885533526
33450	FR	193.49	-2.28665852461569
33450	RF	60.58	1.78232926899684
33550	FR	180.46	-2.25638095303164
33550	RF	76.33	1.8826952623816
33650	FR	177.98	-2.25037120243448
33650	RF	85.19	1.93038861824432
33750	FR	193.89	-2.28755541064233
33750	RF	84.54	1.927062243493
33850	FR	219.82	-2.34206720353101
33850	RF	73.16	1.86427369680438
33950	FR	253.31	-2.40365233491133
33950	RF	189.83	2.27836484773769
34050	FR	283.58	-2.45267559817561
34050	RF	229.88	2.36150118846166
34150	FR	250.24	-2.39835673137975
34150	RF	209.14	2.32043710368286
34250	FR	217.52	-2.33749919457944
34250	RF	140.2	2.14674801363064
34350	FR	262.94	-2.41985665859727
34350	RF	108.24	2.03438778358957
34450	FR	204.38	-2.31043839481585
34450	RF	883.18	2.9460492257067
34550	FR	207.44	-2.31689250376129
34550	RF	1193.45	3.07680422880657
34650	FR	235.71	-2.37237800786456
34650	RF	1138.17	3.05620713424528
34750	FR	263.81	-2.42129125391886
34750	RF	1170.66	3.06843077930416
34850	FR	292.6	-2.46627432178929
34850	RF	1107.99	3.04453584074943
34950	FR	312.82	-2.4952945116895
34950	RF	1082.5	3.0344279050254
35050	FR	369.58	-2.56770846112855
35050	RF	1101.32	3.04191352609441
35150	FR	418.33	-2.62151901056981
35150	RF	1020.5	3.00881300905209
35250	FR	411.64	-2.61451756952874
35250	RF	1004.78	3.00207098191055
35350	FR	358.71	-2.55474348396418
35350	RF	938.27	2.97232783052937
35450	FR	344.63	-2.53735308003993
35450	RF	832.15	2.92020161751743
35550	FR	335.74	-2.52600308609281
35550	RF	807.63	2.90721244275361
35650	FR	435.68	-2.63916762399589
35650	RF	703.25	2.84710974083724
35750	FR	433.63	-2.63711932054084
35750	RF	540.79	2.7330286522661
35850	FR	422.86	-2.62619660545694
35850	RF	331.39	2.52033939904305
35950	FR	411.9	-2.61479179195642
35950	RF	302.06	2.48009321805896
36050	FR	436.15	-2.63963587681185
36050	RF	364.65	2.56187621789902
36150	FR	432.04	-2.63552395740537
36150	RF	380.85	2.5807539599294
36250	FR	418.23	-2.62141518191819
36250	RF	356.62	2.55220569567072
36350	FR	466.06	-2.6684418308349
36350	RF	334.43	2.52430522884492
36450	FR	511.67	-2.70898995436434
36450	RF	317.58	2.50185314437491
36550	FR	474.17	-2.67593407337349
36550	RF	311.27	2.49313726567997
36650	FR	222.79	-2.34789569349323
36650	RF	276.45	2.44161659427475
36750	FR	193.56	-2.28681561343659
36750	RF	275.17	2.43960108383435
36850	FR	180.26	-2.25589936673046
36850	RF	251.46	2.40046891121749
36950	FR	208.46	-2.31902273343041
36950	RF	251.93	2.40127988666717
37050	FR	230.98	-2.36357437701045
37050	RF	244.69	2.38861622095146
37150	FR	243.99	-2.38737202701981
37150	RF	200.05	2.30113855571502
37250	FR	270.62	-2.43235988970679
37250	RF	247.35	2.3933119147002
37350	FR	289.11	-2.46106311370355
37350	RF	282.52	2.45104919757913
37450	FR	299.26	-2.47604867160061
37450	RF	267.48	2.42729131452786
37550	FR	313.51	-2.49625139803932
37550	RF	275.12	2.43952216281396
37650	FR	270.55	-2.4322475382686
37650	RF	293.12	2.46704545198776
37750	FR	170.77	-2.23241157842085
37750	RF	220.31	2.3430342104792
37850	FR	190.61	-2.28014568135422
37850	RF	207.7	2.3174364965351
37950	FR	188.62	-2.27558774051756
37950	RF	216.2	2.33485568961729
38050	FR	175.91	-2.24529052860683
