Position	Strand	Depth	Trans_Depth
4150	RF	113.65	2.05556944006099
4250	FR	671.45	-2.82701367816248
4250	RF	118.15	2.07243372596839
4350	FR	566.65	-2.75331489310365
4350	RF	105.58	2.02358165766494
4450	FR	243.03	-2.38565988689162
4450	RF	101.79	2.00770511436478
4550	FR	189.42	-2.27742583227586
4550	RF	112.22	2.05007026436744
4650	FR	233.27	-2.36785888936291
4650	RF	112.45	2.05095945977165
4750	FR	270.23	-2.43173356123384
4750	RF	98.08	1.99158045717434
4850	FR	280.53	-2.44797931171616
4850	RF	80.15	1.90390352669016
4950	FR	267.04	-2.42657631933517
4950	RF	73.96	1.86899690248714
5050	FR	252.8	-2.40277706961035
5050	RF	70.76	1.84978782423769
5150	FR	243.39	-2.38630273069752
5150	RF	64.25	1.80787313200333
5250	FR	286.65	-2.45735194611069
5250	RF	64.96	1.81264601623312
5350	FR	277.63	-2.44346639308865
5350	RF	69.02	1.83897495495547
5450	FR	268.61	-2.42912217685085
5450	RF	74.76	1.87366929270679
5550	FR	337.62	-2.52842816553764
5550	RF	70.92	1.85076872692888
5650	FR	268.44	-2.42884723014425
5650	RF	62.38	1.79504537042112
5750	FR	261.19	-2.41695654539034
5750	RF	40.16	1.60379370413696
5850	FR	300.76	-2.47822007615359
5850	RF	34.23	1.53440689913788
5950	FR	380.97	-2.58089077791333
5950	RF	33.69	1.52750101098112
6050	FR	414.06	-2.61706327778964
6050	RF	41.59	1.61898892036493
6150	FR	388.74	-2.58965923032897
6150	RF	38.62	1.58681226944338
6250	FR	391.39	-2.59260972525581
6250	RF	30.87	1.4895366294821
6350	FR	421.3	-2.62459145912685
6350	RF	44.01	1.64355136856295
6450	FR	456.2	-2.65915528094063
6450	RF	56.19	1.7496590320949
6550	FR	429.01	-2.63246741548123
6550	RF	32.11	1.5066403055665
6650	FR	428.72	-2.63217374403556
6650	RF	19.77	1.29600666931367
6750	FR	440.97	-2.64440904462059
6750	RF	17.67	1.24723654950676
6850	FR	532.22	-2.72609119063332
6850	RF	41.72	1.62034429975449
6950	FR	569.85	-2.7557605526104
6950	RF	72.03	1.85751341477669
7050	FR	590.29	-2.77106542597639
7050	RF	73.22	1.86462972454551
7150	FR	567.5	-2.75396586586516
7150	RF	42.63	1.62971533264713
7250	FR	589.87	-2.77075630909377
7250	RF	30.63	1.48614699680657
7350	FR	712.84	-2.85299206152808
7350	RF	21.26	1.32756326018728
7450	FR	698.66	-2.84426587954094
7450	RF	26.46	1.42258983985148
7550	FR	565.07	-2.75210225088256
7550	RF	36.12	1.55774774164147
7650	FR	181.8	-2.25959387888595
7650	RF	39.56	1.59725628292514
7750	FR	28.65	-1.45712462630341
7750	RF	57.15	1.7570162347313
7850	FR	28.1	-1.44870631990508
7850	RF	49.34	1.69319914515372
7950	FR	20.66	-1.3151303171836
7950	RF	41.84	1.62159167585922
8050	FR	30.2	-1.48000694295715
8050	RF	40.67	1.60927417240459
8150	FR	43.87	-1.64216763440494
8150	RF	38.86	1.58950279626376
8250	FR	41.08	-1.61363043492524
8250	RF	46.48	1.66726611938227
8350	FR	43.51	-1.63858908329272
8350	RF	157.53	2.19736327300672
8450	FR	36.63	-1.56383691866454
8450	RF	178.34	2.25124876230584
8550	FR	51.04	-1.70791066571311
8550	RF	203.78	2.30916155790464
8650	FR	41.9	-1.6222140229663
8650	RF	185.25	2.26775821665137
8750	FR	43.4	-1.63748972951251
8750	RF	150.45	2.1773921920761
8850	FR	38.74	-1.58815961638309
8850	RF	168.6	2.22685757028872
8950	FR	47.78	-1.67924614541386
8950	RF	193.46	2.28659118343733
9050	FR	55.3	-1.7427251313047
9050	RF	199.11	2.29909307236171
9150	FR	64.6	-1.81023251799508
9150	RF	180.52	2.25652532484811
9250	FR	65.43	-1.81577692029836
9250	RF	179.66	2.25445139534502
9350	FR	51.12	-1.70859084515034
9350	RF	156.29	2.19393119117495
9450	FR	40.29	-1.60519726738838
9450	RF	135.53	2.1320354383275
9550	FR	23.34	-1.36810085170935
9550	RF	117.88	2.07144012717789
9650	FR	25.09	-1.39950066131461
9650	RF	110.59	2.04371585806121
9750	FR	24.06	-1.38129562300383
9750	RF	366.55	2.5641332238421
9850	FR	25.52	-1.40688067004912
9850	RF	995.41	2.99800199940077
9950	FR	31.35	-1.49623754516674
9950	RF	1102.14	3.04223676453904
10050	FR	34.09	-1.53262700122889
10050	RF	1155.23	3.0626684585023
10150	FR	42.71	-1.63052957142682
10150	RF	723.61	2.85950456000482
10250	FR	36	-1.55630250076729
10250	RF	591.91	2.77225567720472
10350	FR	23.1	-1.36361197989214
10350	RF	2418.05	3.38346527688025
10450	FR	73.01	-1.86338234844079
10450	RF	3055.6	3.48509650135564
10550	FR	109.46	-2.03925544380649
10550	RF	3112.5	3.49310936010379
10650	FR	217.44	-2.33733943938842
10650	RF	2728.08	3.43585710170626
10750	FR	232.23	-2.36591832217634
10750	RF	2625.58	3.41922525554223
10850	FR	157.06	-2.1960655931163
10850	RF	2465.12	3.39183806522353
10950	FR	139.17	-2.14354562723842
10950	RF	2176.17	3.33769281895725
11050	FR	166.21	-2.22065714949725
11050	RF	2278.7	3.35768715233233
11150	FR	190.26	-2.27934749241073
11150	RF	2191.19	3.34068003724758
11250	FR	204.68	-2.31107540830008
11250	RF	2546.29	3.40590786445018
11350	FR	299.94	-2.47703438713623
11350	RF	2350.34	3.37113069182198
11450	FR	420.47	-2.62373501488009
11450	RF	2084.83	3.31907064776448
11550	FR	589.47	-2.77046170736836
11550	RF	2167.16	3.33589097617997
11650	FR	731.07	-2.86395896267367
11650	RF	2016.74	3.30464991217229
11750	FR	646.77	-2.81074986723835
11750	RF	1851.32	3.26748149288726
11850	FR	334.34	-2.52418833812432
11850	RF	1761	3.24575935596728
11950	FR	74.49	-1.87209797427423
11950	RF	7916.67	3.89854254210202
12050	FR	289.57	-2.46175356612546
12050	RF	14566.36	4.16335103911279
12150	FR	1028.87	-3.01236050416058
12150	RF	16015.05	4.20452829889682
12250	FR	1855.35	-3.2684258485767
12250	RF	18899.99	4.27646157438774
12350	FR	1185.59	-3.07393452754219
12350	RF	17756.41	4.24935516443859
12450	FR	548.88	-2.73947740631835
12450	RF	16216.74	4.20996355380187
12550	FR	490.52	-2.69065671959071
12550	RF	16891.81	4.22767618781233
12650	FR	929.05	-2.968039087664
12650	RF	15852.89	4.20010844615261
12750	FR	1045.74	-3.01942372028534
12750	RF	15071.42	4.17815417262726
12850	FR	804.48	-2.90551525166984
12850	RF	16374.09	4.21415717315479
12950	FR	556.41	-2.74539492668628
12950	RF	15759.08	4.19753086019758
13050	FR	511.8	-2.70910028155117
13050	RF	14852.97	4.17181330386488
13150	FR	549.72	-2.74014153782371
13150	RF	16218.46	4.21000961403949
13250	FR	599.95	-2.77811505766877
13250	RF	13979.93	4.14550499682527
13350	FR	572.95	-2.75811672376222
13350	RF	10916.88	4.03809853650135
13450	FR	517.13	-2.71359973300806
13450	RF	2089.61	3.32006523795181
13550	FR	549.09	-2.73964353443171
13550	RF	444.47	2.64784245310343
13650	FR	568.6	-2.75480685535442
13650	RF	332.34	2.52158261553033
13750	FR	588.72	-2.76990878991799
13750	RF	236.83	2.37443671498171
13850	FR	670.37	-2.82631457076843
13850	RF	230.07	2.36185999248929
13950	FR	635.44	-2.80307454954133
13950	RF	227.4	2.35679046035172
14050	FR	671.87	-2.82728524962474
14050	RF	188.36	2.27498868177068
14150	FR	724.12	-2.85981054274322
14150	RF	139.9	2.14581771449183
14250	FR	716.42	-2.85516770136515
14250	RF	124.18	2.09405165550996
14350	FR	681.34	-2.83336388617899
14350	RF	162.66	2.21128076796413
14450	FR	863.72	-2.93637297608619
14450	RF	177.87	2.25010270506463
14550	FR	919.32	-2.9634667083873
14550	RF	227.77	2.35749652179556
14650	FR	1032.42	-3.0138564090891
14650	RF	219.53	2.34149387739903
14750	FR	973.05	-2.98813515698591
14750	RF	170.34	2.2313166429095
14850	FR	743.4	-2.87122255675971
14850	RF	138.49	2.14141841526609
14950	FR	486.26	-2.68686854574798
14950	RF	144.49	2.15983779107111
15050	FR	549.75	-2.74016523803283
15050	RF	154.54	2.18904090790901
15150	FR	524.04	-2.71936443796896
15150	RF	123.77	2.09261539094155
15250	FR	474.09	-2.67586079482408
15250	RF	68.19	1.83372069044463
15350	FR	577.41	-2.76148430103277
15350	RF	52.9	1.72345567203519
15450	FR	640.29	-2.8063767190993
15450	RF	55.46	1.74397986524184
15550	FR	643.72	-2.8086970026115
15550	RF	39.9	1.60097289568675
15650	FR	547.08	-2.73805083824959
15650	RF	31.02	1.49164179347759
15750	FR	609.3	-2.78483117812447
15750	RF	24.64	1.39164070349239
15850	FR	691.63	-2.83987382287818
15850	RF	37.8	1.57749179983723
15950	FR	724.45	-2.86000841675898
15950	RF	53.12	1.72525806635996
16050	FR	723.52	-2.85945054066527
16050	RF	57.36	1.75860914265974
16150	FR	724.77	-2.86020020853175
16150	RF	41.66	1.61971926561173
16250	FR	823.06	-2.91543149586732
16250	RF	59.48	1.77437095984992
16350	FR	973.58	-2.98837164371538
16350	RF	79.73	1.90162176409336
16450	FR	1025.72	-3.01102882368917
16450	RF	114.45	2.05861579701056
16550	FR	1080.53	-3.033636829205
16550	RF	110.36	2.04281169180715
16650	FR	1307.61	-3.11647823320553
16650	RF	94.15	1.97382032435268
16750	FR	1200.46	-3.07934769369859
16750	RF	41.82	1.62138402848165
16850	FR	917.84	-2.9627669805767
16850	RF	45.1	1.65417654187796
16950	FR	77.85	-1.89125861690414
16950	RF	54.18	1.73383900069715
17050	FR	55.3	-1.7427251313047
17050	RF	50.79	1.7057782128286
17150	FR	32.91	-1.51732788229437
17150	RF	46.82	1.67043140936061
17250	FR	27.44	-1.43838410703471
17250	RF	51.88	1.71499996741204
17350	FR	29.76	-1.47363292687384
17350	RF	51.25	1.70969386972779
17450	FR	32.49	-1.51174971134498
17450	RF	45.96	1.66238002001625
17550	FR	31.16	-1.49359744900053
17550	RF	44.62	1.64952956594782
17650	FR	35.4	-1.54900326202579
17650	RF	42.11	1.62438524142026
17750	FR	60.99	-1.7852586333577
17750	RF	43.31	1.63658818372984
17850	FR	73.08	-1.8637985386805
17850	RF	38.9	1.58994960132571
17950	FR	52.36	-1.71899963787872
17950	RF	47.27	1.67458560230291
18050	FR	32.24	-1.50839503313305
18050	RF	58.03	1.76365257056453
18150	FR	24.56	-1.39022836246913
18150	RF	54.01	1.73247417728119
18250	FR	38.12	-1.58115289196629
18250	RF	43.76	1.64107731332537
18350	FR	66.33	-1.82170999729838
18350	RF	36.32	1.56014583984905
18450	FR	127.57	-2.10574855552699
18450	RF	36.6	1.56348108539441
18550	FR	130.71	-2.11630881465542
18550	RF	49.74	1.69670578093392
18650	FR	160.3	-2.20493352235414
18650	RF	44.14	1.64483232882564
18750	FR	183.82	-2.26439276176772
18750	RF	30.76	1.48798633112939
18850	FR	187.73	-2.2735336801513
18850	RF	27.81	1.44420098886416
18950	FR	170.16	-2.23085747689467
18950	RF	21.44	1.33122478102073
19050	FR	202.55	-2.30653224751961
19050	RF	25.53	1.40705081480425
19150	FR	215.9	-2.33425264233423
19150	RF	30.26	1.48086892368717
19250	FR	218.25	-2.33895425237761
19250	RF	30.81	1.48869169831694
19350	FR	224.94	-2.35206669080519
19350	RF	39.28	1.59417147911491
19450	FR	194.37	-2.28862923466499
19450	RF	39.28	1.59417147911491
19550	FR	215.53	-2.33350772891745
19550	RF	34.7	1.54032947479087
19650	FR	254.07	-2.40495338758624
19650	RF	38.12	1.58115289196629
19750	FR	259.97	-2.41492323417782
19750	RF	37.19	1.57042617835897
19850	FR	282.43	-2.45091082602872
19850	RF	29.39	1.46819958607261
19950	FR	370.04	-2.5682486722841
19950	RF	25.04	1.39863432453839
20050	FR	409.76	-2.61252956112435
20050	RF	26.28	1.41962536088774
20150	FR	416.92	-2.6200527290944
20150	RF	18.19	1.25983269906348
20250	FR	195.95	-2.29214526781412
20250	RF	21.13	1.32489949705231
20350	FR	69.85	-1.8441664104502
20350	RF	40.45	1.60691852594829
20450	FR	60.58	-1.78232926899684
20450	RF	50.38	1.70225816316209
20550	FR	49.26	-1.69249440750308
20550	RF	55.54	1.74460587541424
20650	FR	55.67	-1.74562122130694
20650	RF	59.09	1.77151398997967
20750	FR	73.05	-1.86362022027032
20750	RF	44.64	1.64972418592952
20850	FR	95.88	-1.98172802536162
20850	RF	69.02	1.83897495495547
20950	FR	96.91	-1.98636859357027
20950	RF	74.94	1.87471368875778
21050	FR	127.88	-2.10680262759965
21050	RF	115.99	2.06442054843359
21150	FR	118.6	-2.07408468902824
21150	RF	124.36	2.09468071337115
21250	FR	113.69	-2.05572226648358
21250	RF	102.94	2.01258416391415
21350	FR	81.16	-1.90934203836131
21350	RF	100.7	2.00302947055362
21450	FR	41.48	-1.617838747717
21450	RF	92.47	1.96600085762878
21550	FR	33.49	-1.52491514753987
21550	RF	77.7	1.89042101880091
21650	FR	17.37	-1.2397998184471
21650	RF	52.75	1.72222246396973
21750	FR	12	-1.07918124604762
21750	RF	12	1.07918124604762
21850	FR	23.18	-1.36511343162758
21850	RF	6.31	1
21950	FR	35.32	-1.54802069490553
21950	RF	5.85	1
22050	FR	32.3	-1.5092025223311
22050	RF	3.3	1
22150	FR	27.67	-1.44200915914095
22150	RF	8.59	1
22250	FR	22.15	-1.34537373055909
22250	RF	10.48	1.02036128264771
22350	FR	36.67	-1.5643109099606
22350	RF	24.06	1.38129562300383
22450	FR	37.21	-1.57065967002153
22450	RF	55.18	1.74178169614317
22550	FR	42.64	-1.62981719601852
22550	RF	62.63	1.79678241170131
22650	FR	35.36	-1.54851225634104
22650	RF	61.79	1.79091819521458
22750	FR	40.42	-1.60659630917928
22750	RF	51.77	1.71407816498186
22850	FR	33.92	-1.53045584358468
22850	RF	36.77	1.56549362986886
22950	FR	40.02	-1.60227708430019
22950	RF	26	1.41497334797082
23050	FR	62.17	-1.79358086736816
23050	RF	8.47	1
23150	FR	56.15	-1.74934976059748
23150	RF	7.35	1
23250	FR	61.03	-1.78554336995659
23250	RF	7.08	1
23350	FR	54.55	-1.73679475492436
23350	RF	2.25	1
23450	FR	55.42	-1.74366652144621
23450	RF	4.44	1
23550	FR	73.72	-1.86758532654704
23550	RF	7.2	1
23650	FR	80.93	-1.90810954039255
23650	RF	15.2	1.18184358794477
23750	FR	70.69	-1.8493579816613
23750	RF	15.24	1.18298496700358
23850	FR	59.72	-1.77611979905299
23850	RF	3.9	1
23950	FR	59.29	-1.77298145034496
23950	RF	4.3	1
24050	FR	45.43	-1.65734273681463
24050	RF	11.13	1.04649516433471
24150	FR	49.59	-1.69539410829111
24150	RF	9.51	1
24250	FR	45.56	-1.65858371540706
24250	RF	14.94	1.17435059747938
24350	FR	44.27	-1.64610952197885
24350	RF	85.29	1.9308981144101
24450	FR	63.41	-1.80215775318696
24450	RF	127.77	2.10642889479341
24550	FR	51.37	-1.71070956572434
24550	RF	150.37	2.17716119972605
24650	FR	28.63	-1.4568213480216
24650	RF	157.25	2.19659065411731
24750	FR	30.89	-1.48981790830145
24750	RF	154.35	2.18850663381811
24850	FR	40.78	-1.61044722144212
24850	RF	156.01	2.19315243685208
24950	FR	47.9	-1.68033551341456
24950	RF	131.42	2.1186614628545
25050	FR	50.34	-1.70191321121234
25050	RF	136.11	2.13389003398568
25150	FR	50.75	-1.70543604658525
25150	RF	212.15	2.32664303610263
25250	FR	54.76	-1.73846343946195
25250	RF	281.89	2.45007966962169
25350	FR	53.5	-1.72835378202123
25350	RF	276.22	2.44125512093043
25450	FR	49.01	-1.69028470251263
25450	RF	243.75	2.38694462437057
25550	FR	44.83	-1.65156873886579
25550	RF	209.89	2.32199174754726
25650	FR	34.99	-1.54394394248291
25650	RF	157.31	2.19675633105799
25750	FR	32.45	-1.51121470113639
25750	RF	138.19	2.14047661683013
25850	FR	36.5	-1.56229286445647
25850	RF	141.84	2.15179872259286
25950	FR	42.42	-1.62757066418054
25950	RF	140.09	2.14640713528705
26050	FR	35.02	-1.54431614174743
26050	RF	131.71	2.11961874975257
26150	FR	21.55	-1.33344727449675
26150	RF	90.36	1.95597622224833
26250	FR	34.06	-1.53224464362658
26250	RF	71.02	1.8513806679656
26350	FR	81.53	-1.91131744232403
26350	RF	82.46	1.91624333046534
26450	FR	123.61	-2.09205360642548
26450	RF	74.93	1.8746557325981
26550	FR	231.48	-2.36451347369151
26550	RF	67.54	1.82956105629939
26650	FR	278.79	-2.44527719186963
26650	RF	75.54	1.87817698049151
26750	FR	303.41	-2.48202989046933
26750	RF	60.55	1.78211414747907
26850	FR	273.33	-2.43668730135759
26850	RF	58.41	1.76648720623969
26950	FR	134.01	-2.1271372071915
26950	RF	56.83	1.75457765604473
27050	FR	97.89	-1.99073832850754
27050	RF	55.64	1.74538712132001
27150	FR	119.37	-2.07689519386605
27150	RF	62.7	1.79726754083072
27250	FR	140.69	-2.14826322963688
27250	RF	67.18	1.82723999950565
27350	FR	174.12	-2.24084865848536
27350	RF	68.49	1.8356271662099
27450	FR	221.29	-2.34496178878968
27450	RF	65.23	1.81444737852249
27550	FR	234.36	-2.36988348933548
27550	RF	77.02	1.88660351428671
27650	FR	217.63	-2.33771876205745
27650	RF	74.47	1.87198135384337
27750	FR	192.9	-2.28533222764388
27750	RF	67.69	1.83052451409726
27850	FR	189.55	-2.27772378876245
27850	RF	35.7	1.55266821611219
27950	FR	106.87	-2.02885580939044
27950	RF	41.3	1.6159500516564
28050	FR	87.51	-1.94205768384139
28050	RF	31.61	1.49982449583958
28150	FR	72.36	-1.85949855818778
28150	RF	24.02	1.38057300306689
28250	FR	71.74	-1.85576137233995
28250	RF	22.63	1.35468455395473
28350	FR	40.65	-1.60906054993009
28350	RF	25.96	1.41430468812833
28450	FR	49.81	-1.69731654173238
28450	RF	25.01	1.3981136917305
28550	FR	73.19	-1.86445174715818
28550	RF	20.26	1.30663944102426
28650	FR	83.87	-1.92360664301746
28650	RF	29.23	1.46582881535744
28750	FR	73.91	-1.86870320227854
28750	RF	40.22	1.60444206626072
28850	FR	52.32	-1.71866773531621
28850	RF	37.3	1.57170883180869
28950	FR	42.32	-1.62654565902713
28950	RF	29.22	1.46568021159828
29050	FR	45.27	-1.65581049449525
29050	RF	20.32	1.30792370361188
