Position	Strand	Depth	Trans_Depth
4050	RF	4887.57	3.6890929904338
4150	FR	195.11	-2.29027952892052
4150	RF	3597.35	3.55598269405258
4250	FR	204.55	-2.31079948383439
4250	RF	4577.31	3.66061032617655
4350	FR	257.39	-2.41059166988312
4350	RF	4784.75	3.67985925110829
4450	FR	466.65	-2.66899127016438
4450	RF	6886.38	3.83799098400178
4550	FR	520.62	-2.71652084783545
4550	RF	7690.86	3.88597490577951
4650	FR	419.13	-2.62234874737206
4650	RF	7307.58	3.86377357851026
4750	FR	253.53	-2.4040293564251
4750	RF	4172.98	3.62044630325701
4850	FR	110.4	-2.04296907339318
4850	RF	265.48	2.42403180897001
4950	FR	88.9	-1.94890176097021
4950	RF	114.72	2.05963913832372
5050	FR	91.78	-1.96274805335864
5050	RF	77.94	1.89176040145667
5150	FR	128.22	-2.10795577254771
5150	RF	84.16	1.92510572680966
5250	FR	170.47	-2.2316479611536
5250	RF	115.56	2.06280753317216
5350	FR	186.55	-2.27079525337685
5350	RF	131.28	2.11819856804504
5450	FR	187.56	-2.27314022406681
5450	RF	153.29	2.18551382421854
5550	FR	177.53	-2.2492717530731
5550	RF	163.56	2.2136771018823
5650	FR	193.83	-2.28742099575983
5650	RF	138.26	2.14069655254641
5750	FR	187.51	-2.27302443381846
5750	RF	100.8	2.00346053210951
5850	FR	232.74	-2.3668710299837
5850	RF	82.51	1.91650658711516
5950	FR	228.53	-2.35894321963233
5950	RF	66.34	1.82177546718346
6050	FR	252.15	-2.40165897249515
6050	RF	59.9	1.77742682238931
6150	FR	252.22	-2.40177952135384
6150	RF	77.98	1.89198323085197
6250	FR	241.89	-2.38361791451902
6250	RF	90.44	1.95636055367332
6350	FR	255.36	-2.40715286967064
6350	RF	84.69	1.92783213286658
6450	FR	282.54	-2.45107994082637
6450	RF	81.39	1.91057104848126
6550	FR	277.1	-2.44263652578223
6550	RF	62.76	1.7976829349149
6650	FR	253.2	-2.40346370134532
6650	RF	57.03	1.75610337158511
6750	FR	266.54	-2.42576239338401
6750	RF	46.24	1.66501782541247
6850	FR	210.61	-2.32347898813016
6850	RF	46.88	1.67098760301003
6950	FR	226.54	-2.35514489617457
6950	RF	35.37	1.54863505981475
7050	FR	278.99	-2.44558863688417
7050	RF	57.47	1.7594411971337
7150	FR	317.64	-2.50193518734897
7150	RF	66.47	1.82262567877414
7250	FR	379.03	-2.5786735854795
7250	RF	80.56	1.90611945754556
7350	FR	380.06	-2.57985216401667
7350	RF	71.15	1.8521749044203
7450	FR	382.66	-2.58281306717043
7450	RF	52.97	1.7240299729356
7550	FR	393.1	-2.59450304382009
7550	RF	57.86	1.76237842931196
7650	FR	380.74	-2.58062850556855
7650	RF	54.41	1.7356787259059
7750	FR	331.94	-2.52105958965643
7750	RF	92.25	1.9649663748311
7850	FR	267.75	-2.42772947950389
7850	RF	81.36	1.91041093991469
7950	FR	182.99	-2.26242735714309
7950	RF	60.44	1.78132445566699
