Position	Strand	Depth	Trans_Depth
11650	RF	344.54	2.53723964938104
11750	FR	232.85	-2.36707624226875
11750	RF	294.83	2.469571672442
11850	FR	245.36	-2.38980376297443
11850	RF	258.72	2.41283000256233
11950	FR	160.82	-2.20634005778007
11950	RF	225.83	2.35378163452882
12050	FR	140.8	-2.14860265480609
12050	RF	259	2.41329976408125
12150	FR	126.11	-2.10074952568986
12150	RF	222.56	2.34744711264797
12250	FR	129.49	-2.11223623086894
12250	RF	185.38	2.26806287782268
12350	FR	185.4	-2.26810972980848
12350	RF	238.86	2.37814342796774
12450	FR	198.69	-2.29817600976655
12450	RF	244.8	2.38881141347352
12550	FR	172.82	-2.23759400079925
12550	RF	230.59	2.36284046931172
12650	FR	147.98	-2.17020302298566
12650	RF	223.95	2.35015106678071
12750	FR	150.75	-2.17825732081219
12750	RF	223.02	2.34834381147937
12850	FR	170.68	-2.23218263418727
12850	RF	197.95	2.29655550608822
12950	FR	153	-2.1846914308176
12950	RF	207	2.31597034545692
13050	FR	186.45	-2.27056238769733
13050	RF	180.69	2.25693411789024
13150	FR	169.25	-2.22852867735718
13150	RF	188.83	2.27607099313703
13250	FR	158.57	-2.20022102619188
13250	RF	132.69	2.12283819408927
13350	FR	166.75	-2.22206584258859
13350	RF	137.15	2.13719581194055
13450	FR	230.6	-2.36285930295868
13450	RF	145.92	2.16411482098434
13550	FR	290.5	-2.46314613672635
13550	RF	145.27	2.16217593653016
13650	FR	295.29	-2.47024873982537
13650	RF	116.38	2.06587835285739
13750	FR	291.31	-2.46435539321083
13750	RF	108.1	2.03382569395331
13850	FR	208.4	-2.31889771462749
13850	RF	110.07	2.04166896647561
13950	FR	241.74	-2.38334851777202
13950	RF	108.36	2.03486899636113
14050	FR	259.48	-2.41410388925819
14050	RF	106.36	2.02677832865953
14150	FR	302.71	-2.48102676807611
14150	RF	98.35	1.99277436425536
14250	FR	333.49	-2.52308281573403
14250	RF	99.41	1.99743007379747
14350	FR	315.9	-2.49954962590515
14350	RF	71.29	1.85302861471299
14450	FR	304.87	-2.48411469076265
14450	RF	62.88	1.79851253303135
14550	FR	345.83	-2.53886266467338
14550	RF	89.88	1.95366306374709
14650	FR	362.83	-2.55970318879547
14650	RF	96.28	1.98353608160299
14750	FR	395.28	-2.59690484088136
14750	RF	102.03	2.00872788665238
14850	FR	414.03	-2.61703181059534
14850	RF	37.1	1.56937390961505
14950	FR	497.17	-2.69650491476538
14950	RF	41.43	1.61731493329829
15050	FR	575.98	-2.7604074034919
15050	RF	49.46	1.69425411202528
15150	FR	589.23	-2.77028485036132
15150	RF	78.38	1.89420525914208
15250	FR	506.22	-2.70433929949085
15250	RF	115.31	2.06186697213856
15350	FR	665.96	-2.82344814463431
15350	RF	137.33	2.13776542005734
15450	FR	738.41	-2.86829756953927
15450	RF	207.06	2.31609620967513
15550	FR	815.41	-2.91137603323606
15550	RF	167.12	2.22302842697225
15650	FR	734.95	-2.86625779423695
15650	RF	162.94	2.21202771197462
15750	FR	675.02	-2.82931664062504
15750	RF	112.73	2.05203950700147
15850	FR	645.69	-2.81002406040545
15850	RF	134.56	2.12891597845384
15950	FR	589.44	-2.77043960418074
15950	RF	154.79	2.18974290024157
16050	FR	387.35	-2.58810356030274
16050	RF	113.77	2.05602775808636
16150	FR	170.93	-2.23281829262736
16150	RF	114.76	2.05979053957396
16250	FR	158.88	-2.20106923115131
16250	RF	188.11	2.27441188342587
16350	FR	139.96	-2.14600393381087
16350	RF	178.53	2.25171120498446
16450	FR	87.77	-1.94334609835659
16450	RF	86.37	1.93636291959774
