Position	Strand	Depth	Trans_Depth
7450	RF	167.74	2.22463663868144
7550	FR	32.34	-1.50974001557038
7550	RF	84.43	1.92649678927322
7650	FR	192.71	-2.28490425140759
7650	RF	35.15	1.54592532935584
7750	FR	642.12	-2.80761619702188
7750	RF	42.96	1.6330642726915
7850	FR	1105.26	-3.04346445293794
7850	RF	48.87	1.68904233902817
7950	FR	1132.56	-3.05406121905456
7950	RF	40.43	1.60670374133367
8050	FR	250.65	-2.39906770894907
8050	RF	15.28	1.18412335423967
8150	FR	33.92	-1.53045584358468
8150	RF	152.55	2.18341221197843
8250	FR	44.7	-1.65030752313194
8250	RF	496.35	2.69578802621553
8350	FR	51.51	-1.71189154988058
8350	RF	1025.81	3.01106692842407
8450	FR	46.73	-1.66959578102431
8450	RF	1732.02	3.2385529026002
8550	FR	27.12	-1.43328968519503
8550	RF	1760.53	3.24564342998754
8650	FR	18.35	-1.26363606858811
8650	RF	1742.03	3.24105562984631
8750	FR	15.06	-1.17782497186468
8750	RF	1568.43	3.19546514063522
8850	FR	25.76	-1.41094585868777
8850	RF	1529.48	3.18454380237566
8950	FR	49.55	-1.69504365882129
8950	RF	1744.32	3.2416261603476
9050	FR	57.18	-1.75724415102197
9050	RF	1602.05	3.2046760662958
9150	FR	40.05	-1.60260252042026
9150	RF	1034.34	3.01466332004647
9250	FR	31.69	-1.5009222391903
9250	RF	443.32	2.64671732456283
9350	FR	31.19	-1.49401537475714
9350	RF	246.32	2.39149967589514
9450	FR	33.72	-1.5278875659527
9450	RF	153.3	2.18554215485437
9550	FR	18.53	-1.2678754193189
9550	RF	124.48	2.09509957964561
9650	FR	39.92	-1.60119053261533
9650	RF	133.24	2.12463462401914
9750	FR	50.43	-1.70268896815913
9750	RF	121.93	2.08611057380132
9850	FR	43.1	-1.63447727016073
9850	RF	132.45	2.12205196263325
9950	FR	34.47	-1.53744128340795
9950	RF	130.28	2.11487774989284
10050	FR	19.03	-1.27943878828702
10050	RF	113.75	2.05595140532915
10150	FR	24.85	-1.39532639306935
10150	RF	123.75	2.09254520760561
10250	FR	32.18	-1.50758603976301
10250	RF	142.46	2.15369294000855
10350	FR	46.56	-1.66801297164183
10350	RF	132.42	2.1219535835453
10450	FR	49.91	-1.69818756986612
10450	RF	120.29	2.08022952488487
10550	FR	53.59	-1.72908375704361
10550	RF	115.68	2.06325827995046
10650	FR	53.11	-1.72517630141914
10650	RF	118.1	2.07224989761351
10750	FR	58.54	-1.76745271809777
10750	RF	121.3	2.08386080086657
10850	FR	46.52	-1.66763970605641
10850	RF	141.33	2.1502343589579
10950	FR	34.08	-1.53249958609466
10950	RF	135.74	2.13270784485545
11050	FR	26.85	-1.42894429003557
11050	RF	120.94	2.08256996426992
11150	FR	32.47	-1.511482288626
11150	RF	127.74	2.10632691182197
11250	FR	43.18	-1.63528263799821
11250	RF	137.19	2.13732245610034
11350	FR	41.29	-1.6158448828747
11350	RF	163.05	2.21232080314198
11450	FR	35.29	-1.54765165835997
11450	RF	155.65	2.19214912501853
11550	FR	43.03	-1.63377134608256
11550	RF	167.46	2.22391108687227
11650	FR	58.01	-1.7635028654676
11650	RF	151.79	2.18124316096741
11750	FR	81.89	-1.91323087111356
11750	RF	134.68	2.12930310771605
11850	FR	86.12	-1.93510402115145
11850	RF	132.18	2.12116574753441
11950	FR	86.02	-1.93459943821807
11950	RF	170.56	2.23187718734648
12050	FR	91.91	-1.96336276610374
12050	RF	164.95	2.21735231988136
12150	FR	75.53	-1.87811948469717
12150	RF	181.62	2.25916367134022
12250	FR	76.07	-1.88121341625502
12250	RF	150.93	2.17877557204541
12350	FR	77.56	-1.88963780040667
12350	RF	125.16	2.09746555447416
12450	FR	56.63	-1.75304656162653
12450	RF	111.61	2.0477031081343
12550	FR	49.17	-1.69170020829016
12550	RF	87.85	1.94374176583131
12650	FR	66.31	-1.82157902791201
12650	RF	96.44	1.98425720170542
12750	FR	68.46	-1.83543689480186
12750	RF	91.03	1.95918454273119
12850	FR	64.98	-1.81277970700896
12850	RF	81.66	1.91200937558698
12950	FR	41.17	-1.61458086699749
12950	RF	59.8	1.77670118398841
13050	FR	39.18	-1.59306443165872
13050	RF	37.3	1.57170883180869
13150	FR	43.73	-1.64077947734486
13150	RF	16.2	1.20951501454263
13250	FR	45.92	-1.66200187938992
13250	RF	14.79	1.16996817399689
13350	FR	58.86	-1.76982025776359
13350	RF	23.11	1.36379994547911
13450	FR	66.4	-1.82216807936802
13450	RF	24.07	1.38147609027503
13550	FR	61.35	-1.78781456706302
13550	RF	13.72	1.13735411137073
13650	FR	61.78	-1.79084790396543
13650	RF	13.79	1.13956426617585
13750	FR	54.96	-1.74004672405149
13750	RF	20.67	1.31534047662729
13850	FR	44.71	-1.65040466986803
13850	RF	32.75	1.5152113043278
13950	FR	41.39	-1.61689542640076
13950	RF	26.94	1.43039759138697
14050	FR	38.39	-1.5842181121174
14050	RF	31.8	1.50242711998443
14150	FR	40.82	-1.61087300038005
14150	RF	19.34	1.28645646974698
14250	FR	45.44	-1.65743832270296
14250	RF	25.76	1.41094585868777
14350	FR	53.73	-1.73021684056869
14350	RF	43.16	1.63508143601087
14450	FR	70.13	-1.84590383889878
14450	RF	41.47	1.61773403536402
14550	FR	52.9	-1.72345567203519
14550	RF	49.54	1.69495600224982
14650	FR	30.86	-1.48939592172713
14650	RF	67.06	1.8264635490928
14750	FR	14.26	-1.15411952551585
14750	RF	69.51	1.84204728850964
14850	FR	28.79	-1.45924166487808
14850	RF	107.35	2.03080204877227
14950	FR	56.12	-1.74911766235632
14950	RF	132.43	2.12198637905084
15050	FR	78.8	-1.89652621748956
15050	RF	128.96	2.11045502446102
15150	FR	101.31	-2.00565231535507
15150	RF	128.31	2.10826050497647
15250	FR	97.66	-1.9897167199481
15250	RF	136.39	2.13478252938186
15350	FR	144.64	-2.16028841313129
15350	RF	115.59	2.06292026373266
15450	FR	170	-2.23044892137827
15450	RF	115.76	2.06355851811098
15550	FR	177.59	-2.24941850723599
15550	RF	109.32	2.03869962302062
15650	FR	174.94	-2.24288912218935
15650	RF	98.97	1.99550357026501
15750	FR	145.99	-2.16432310856829
15750	RF	89.01	1.9494388010365
15850	FR	136.75	-2.13592733500547
15850	RF	79.71	1.90151280912994
15950	FR	157.95	-2.19851963024117
15950	RF	102.74	2.01173956138832
16050	FR	163.08	-2.21240070278012
16050	RF	119	2.07554696139253
16150	FR	205.07	-2.31190213141949
16150	RF	112.44	2.0509208369354
16250	FR	210.01	-2.32223997493115
16250	RF	103.06	2.01309013812506
16350	FR	200.42	-2.3019410577952
16350	RF	95.93	1.98195444446997
16450	FR	173.56	-2.23944964145717
16450	RF	96.81	1.98592022012357
16550	FR	134.15	-2.12759067700796
16550	RF	164.95	2.21735231988136
16650	FR	148.12	-2.1706137033774
16650	RF	372.34	2.57093969441374
16750	FR	169.79	-2.22991210833015
16750	RF	392.45	2.59378433341932
16850	FR	173.29	-2.2387735017207
16850	RF	363.35	2.56032516452928
16950	FR	216.48	-2.33541777925355
16950	RF	281.22	2.44904620390385
17050	FR	309.72	-2.49096925059149
17050	RF	286.69	2.45741254463619
17150	FR	333.45	-2.52303072175467
17150	RF	272.71	2.43570106337321
17250	FR	377.96	-2.57744584031743
17250	RF	282.64	2.45123362442679
17350	FR	461.85	-2.66450094795888
17350	RF	280.85	2.44847442821216
17450	FR	584.6	-2.76685881102142
17450	RF	265.22	2.42360627072117
17550	FR	583.8	-2.766264090652
17550	RF	289.31	2.46136344529596
17650	FR	666.35	-2.82370240205605
17650	RF	268.37	2.42873396618157
17750	FR	802.41	-2.90439633242233
17750	RF	254.2	2.40517554621799
17850	FR	864.99	-2.93701108669034
17850	RF	300.52	2.47787338016772
17950	FR	762.31	-2.88213161689234
17950	RF	222.31	2.34695899867353
18050	FR	485.28	-2.68599239296659
18050	RF	338.61	2.52969977976432
18150	FR	192.2	-2.28375338333253
18150	RF	384.92	2.58537047712208
18250	FR	140.72	-2.1483558264494
18250	RF	364.11	2.56123260666034
18350	FR	136.97	-2.13662545576093
18350	RF	250.61	2.39899839649919
18450	FR	119.25	-2.07645838771215
18450	RF	171.93	2.23535166317741
18550	FR	93.92	-1.97275808390354
18550	RF	186.96	2.27174869938417
18650	FR	79.74	-1.90167623132638
18650	RF	871.92	2.94047663957432
18750	FR	98.58	-1.9937888138187
18750	RF	1243.3	3.09457593364925
18850	FR	101.9	-2.00817418400643
18850	RF	1256.66	3.09921779153051
18950	FR	123.64	-2.09215899639127
18950	RF	1095.51	3.03961634622808
19050	FR	177.34	-2.24880670412872
19050	RF	921.54	2.96451419077837
19150	FR	219.03	-2.34050360316045
19150	RF	743.4	2.87122255675971
19250	FR	219.18	-2.34080092259556
19250	RF	772.73	2.88802777335742
19350	FR	291.6	-2.46478751964594
19350	RF	772.38	2.88783101963598
19450	FR	269.66	-2.43081653018432
19450	RF	756.12	2.87859072566275
19550	FR	325.91	-2.51309768626505
19550	RF	749.4	2.87471368875778
19650	FR	421.56	-2.62485939583965
19650	RF	759.27	2.88039624053135
19750	FR	416.6	-2.61971926561173
19750	RF	746.12	2.87280868155671
19850	FR	540.42	-2.7327314131274
19850	RF	825.24	2.91658027038965
19950	FR	1126.89	-3.05188152498616
19950	RF	1159.77	3.06437187057622
20050	FR	2012.62	-3.30376178408793
20050	RF	1272.6	3.10469191890021
20150	FR	2628.03	-3.41963031855901
20150	RF	1280.82	3.10748810047107
20250	FR	2459.98	-3.39093157623958
20250	RF	1227.73	3.08910286810571
20350	FR	1312.47	-3.11808938523353
20350	RF	869.64	2.9393395073659
20450	FR	747.78	-2.87377384540527
20450	RF	720.13	2.85741090363451
20550	FR	860.37	-2.93468525868706
20550	RF	717.3	2.85570083083544
20650	FR	921.1	-2.96430678230394
20650	RF	792.12	2.89879097879921
20750	FR	861.01	-2.935008195495
20750	RF	570.13	2.75597389399776
20850	FR	838.33	-2.92341500785182
20850	RF	544.03	2.73562284910116
20950	FR	797.48	-2.90171980019498
20950	RF	573.43	2.75848041008524
21050	FR	998.07	-2.99916100175594
21050	RF	613.11	2.7875383996526
21150	FR	996.43	-2.99844679457535
21150	RF	676.47	2.8302485413278
21250	FR	1067.47	-3.02835567852841
21250	RF	662.41	2.82112688010538
21350	FR	1005.95	-3.00257639497066
21350	RF	462.6	2.6652056284346
21450	FR	998.4	-2.99930457233835
21450	RF	264.94	2.42314753197724
21550	FR	992.67	-2.99680489703683
21550	RF	228.1	2.35812528527665
21650	FR	1039.54	-3.01684120501434
21650	RF	210.24	2.32271534787969
21750	FR	983.44	-2.99274786861347
21750	RF	157.32	2.19678393773771
21850	FR	991.54	-2.99631023889318
21850	RF	90.62	1.95722405784317
21950	FR	993.33	-2.99709355199011
21950	RF	58.72	1.76878604690801
22050	FR	766.29	-2.88439315809857
22050	RF	79.75	1.90173069172922
22150	FR	409.41	-2.61215844626928
22150	RF	135.09	2.1306232016826
22250	FR	456.19	-2.65914576100986
22250	RF	202.75	2.30696086288319
22350	FR	485.02	-2.68575964728381
22350	RF	215.16	2.33276153560981
22450	FR	474.85	-2.67655644233987
22450	RF	203.08	2.30766715473257
22550	FR	344.98	-2.53779391785179
22550	RF	105.52	2.02333478253831
22650	FR	291.39	-2.46447464345546
22650	RF	76.61	1.88428546233968
22750	FR	280.94	-2.44861357808562
22750	RF	76.91	1.88598281135497
22850	FR	305.38	-2.48484059076212
22850	RF	83.87	1.92360664301746
22950	FR	264.13	-2.42181773136413
22950	RF	71.8	1.8561244442423
23050	FR	169.53	-2.22924656201756
23050	RF	61.75	1.7906369619317
23150	FR	42.05	-1.62376600013393
23150	RF	45.1	1.65417654187796
23250	FR	40.18	-1.60400993241223
23250	RF	41.03	1.61310151696691
23350	FR	34.8	-1.54157924394658
23350	RF	35.03	1.54444013731769
23450	FR	29.84	-1.47479881880063
23450	RF	24.46	1.38845645270027
23550	FR	44.89	-1.65214960540165
23550	RF	12.45	1.09516935143176
23650	FR	47	-1.67209785793572
23650	RF	13.51	1.13065534902203
23750	FR	46.47	-1.66717267247887
23750	RF	9.97	1
23850	FR	55.41	-1.7435881501599
23850	RF	9.32	1
23950	FR	64.45	-1.80922292168942
23950	RF	24.99	1.39776625612645
24050	FR	84.52	-1.92695948838028
24050	RF	37.46	1.57356777303922
24150	FR	97.28	-1.98802356192866
24150	RF	33.97	1.53109554687003
24250	FR	130.08	-2.11421052824999
24250	RF	40.37	1.60605874941031
24350	FR	121.37	-2.08411135194068
24350	RF	33.02	1.51877706892677
24450	FR	120.25	-2.08008508504587
24450	RF	24.26	1.38489079653055
24550	FR	66.58	-1.82334379082065
24550	RF	18.52	1.26764098234592
24650	FR	46.09	-1.66360670812452
24650	RF	7.89	1
24750	FR	51.34	-1.71045586433542
24750	RF	15.2	1.18184358794477
24850	FR	61.62	-1.78972169398092
24850	RF	24.52	1.38952046584638
24950	FR	76.01	-1.88087073253242
24950	RF	26.74	1.42716140292597
25050	FR	57.49	-1.75959230864597
25050	RF	30.87	1.4895366294821
25150	FR	23.17	-1.36492603378998
25150	RF	31.61	1.49982449583958
25250	FR	16.96	-1.22942584792069
25250	RF	37.57	1.57484119506338
25350	FR	12.95	-1.11226976841727
25350	RF	45.6	1.65896484266444
25450	FR	13.2	-1.12057393120585
25450	RF	36.78	1.56561172490206
25550	FR	9.27	-1
25550	RF	29.19	1.46523409498801
25650	FR	22.27	-1.34772021703404
25650	RF	37.27	1.57135939275384
25750	FR	43.95	-1.64295887940979
25750	RF	44.42	1.64757855421246
25850	FR	58.82	-1.76952502017105
25850	RF	34.94	1.54332290064691
25950	FR	66.24	-1.82112032377682
25950	RF	44.31	1.64650175003161
26050	FR	82.87	-1.9183973388437
26050	RF	228.97	2.35977858413924
26150	FR	134.71	-2.1293998361359
26150	RF	6802.31	3.83265642004327
26250	FR	165.24	-2.21811518630455
26250	RF	10858.95	4.03578783342483
26350	FR	103.6	-2.01535975540921
26350	RF	11050.98	4.04340079292794
26450	FR	77.11	-1.88711070312488
26450	RF	10404.58	4.01722455380628
26550	FR	57.08	-1.75648396444261
26550	RF	9096.98	3.95889723990158
26650	FR	51.22	-1.70943957413241
26650	RF	9284.44	3.96775571397302
26750	FR	51.74	-1.71382642438052
26750	RF	9426.36	3.97434402178347
26850	FR	67.03	-1.82626921939373
26850	RF	10156.11	4.00672739603531
26950	FR	104.26	-2.018117720591
26950	RF	10118.74	4.00512643689948
27050	FR	170.04	-2.23055109629508
27050	RF	10794.72	4.03321138182245
27150	FR	126.63	-2.10253660687407
27150	RF	10632.32	4.0266280390542
27250	FR	104.59	-2.01949016299751
27250	RF	12372.59	4.09246062161524
27350	FR	65.54	-1.81650643704636
27350	RF	13267.76	4.12279760698233
27450	FR	108.19	-2.03418712079345
27450	RF	13444.13	4.12853270329236
27550	FR	139.51	-2.14460533871474
27550	RF	11474.05	4.05971673805791
27650	FR	99.35	-1.99716787144583
27650	RF	6556.02	3.81664026977283
27750	FR	69.49	-1.84192231167945
27750	RF	3750.5	3.57408916979859
27850	FR	39.77	-1.59955559098598
27850	RF	2328.09	3.36699976538844
27950	FR	32.68	-1.51428204786038
27950	RF	2407.28	3.38152660767538
28050	FR	67.32	-1.82814410730379
28050	RF	2499.47	3.39784792848103
28150	FR	81.86	-1.91307174030925
28150	RF	2745.35	3.43859771978026
28250	FR	75	-1.8750612633917
28250	RF	2707.13	3.43250911167262
28350	FR	136.52	-2.1351962796066
28350	RF	2416.54	3.38319398823364
28450	FR	281.56	-2.44957095653121
28450	RF	2719.69	3.43451940441582
28550	FR	315.01	-2.49832434069717
28550	RF	2762.74	3.44134001561561
28650	FR	182.17	-2.26047685832742
28650	RF	2226.81	3.34768316293806
28750	FR	163.08	-2.21240070278012
28750	RF	4078.56	3.61050685562865
28850	FR	172.75	-2.23741805604624
28850	RF	7151.75	3.85441232464718
28950	FR	144.31	-2.15929642668838
28950	RF	8143.09	3.91078923477901
29050	FR	180.02	-2.25532075736511
29050	RF	9141.19	3.96100273586434
29150	FR	192.91	-2.28535474103037
29150	RF	9032.79	3.95582191359771
29250	FR	194.5	-2.28891960566173
29250	RF	8692.06	3.93912271552918
29350	FR	273.32	-2.43667141205065
29350	RF	9220.86	3.96477142819426
29450	FR	415.74	-2.61882181171705
29450	RF	10876.36	4.0364835740006
29550	FR	407.87	-2.61052176289591
29550	RF	12086.05	4.08228438659283
29650	FR	404.78	-2.60721904606441
29650	RF	12038.84	4.08058464258052
29750	FR	283.75	-2.45293587020118
29750	RF	10704.25	4.02955624358075
29850	FR	136.09	-2.13382621407639
29850	RF	9788.95	3.9907361102238
29950	FR	363.12	-2.56005016973479
29950	RF	9928.58	3.99688713950618
30050	FR	1004.38	-3.00189805611564
30050	RF	12364.17	4.09216496772371
30150	FR	757.38	-2.87931383259849
30150	RF	14572.87	4.16354509071431
30250	FR	480.82	-2.68198252411321
30250	RF	17232.27	4.23634249065397
30350	FR	356.17	-2.55165733628627
30350	RF	17590.99	4.24529028172229
30450	FR	288.32	-2.45987476929897
30450	RF	13854.47	4.14158991658682
30550	FR	104.38	-2.01861729251944
30550	RF	5547.07	3.74406364639477
30650	FR	88.37	-1.94630485499347
30650	RF	4947.44	3.69438053601094
30750	FR	452.68	-2.65579130721557
30750	RF	6338.94	3.80201664106173
30850	FR	506.88	-2.70490515557338
30850	RF	6667.48	3.82396172163935
30950	FR	391.98	-2.59326390857346
30950	RF	6121.76	3.78687629933535
31050	FR	138.61	-2.14179456352366
31050	RF	5585.76	3.74708227169531
31150	FR	131.6	-2.11925588927794
31150	RF	6044.89	3.78138840233034
31250	FR	108.71	-2.03626949574282
31250	RF	6292.44	3.79881908313289
31350	FR	84.69	-1.92783213286658
31350	RF	7089.76	3.85063153385164
31450	FR	66.31	-1.82157902791201
31450	RF	6827.93	3.83428906007457
31550	FR	235.5	-2.37199091146491
31550	RF	5254.7	3.72054792644158
31650	FR	249.34	-2.39679195514148
31650	RF	5808.02	3.76402810319388
31750	FR	221.02	-2.34443157457486
31750	RF	5696.05	3.75557379288807
31850	FR	67.2	-1.82736927305382
31850	RF	3433.52	3.53573958147082
31950	FR	92.99	-1.9684362477117
31950	RF	3889.24	3.58986474372849
32050	FR	125.51	-2.09867832957644
32050	RF	4066.11	3.60917912337895
32150	FR	118.09	-2.07221312260338
32150	RF	4005.6	3.60266757839085
32250	FR	87.73	-1.94314812935856
32250	RF	3583.63	3.5543231635868
32350	FR	90.42	-1.95626450269828
32350	RF	3814.95	3.58148885032068
32450	FR	184.32	-2.26557246174312
32450	RF	4571.7	3.66007772377501
32550	FR	201.85	-2.30502875374633
32550	RF	4879.06	3.6883361588601
32650	FR	154.46	-2.18881603050235
32650	RF	5362.26	3.72934786780198
32750	FR	78.03	-1.89226160691553
32750	RF	4756.07	3.67724823795465
32850	FR	63.61	-1.80352539557653
32850	RF	4425.1	3.64592308948751
32950	FR	37.24	-1.5710096723093
32950	RF	4316.69	3.635150861229
33050	FR	43.83	-1.64177147065396
33050	RF	4942.07	3.69390889250241
33150	FR	164.39	-2.21587539546128
33150	RF	8012.18	3.9037506975023
33250	FR	326.69	-2.51413584089941
33250	RF	18462.33	4.26628650938152
33350	FR	266.37	-2.42548531070803
33350	RF	27537.13	4.43991867484197
33450	FR	134.59	-2.12901279312603
33450	RF	25105.6	4.39977060506011
33550	FR	29.21	-1.46553155697355
33550	RF	7690.4	3.88594892930402
33650	FR	32.41	-1.51067903103221
33650	RF	96.58	1.98488720106433
33750	FR	39.65	-1.59824319165362
33750	RF	211.54	2.32539250001726
33850	FR	39.08	-1.59195455504674
33850	RF	245.02	2.38920153552833
33950	FR	38.02	-1.58001211252942
33950	RF	341.92	2.53392450481999
34050	FR	51.27	-1.7098633174404
34050	RF	347.87	2.54141697719186
34150	FR	42.82	-1.63164666295842
34150	RF	360.35	2.55672452639546
34250	FR	37.45	-1.57345182203549
34250	RF	346.71	2.53996636799671
34350	FR	20.76	-1.31722734917642
34350	RF	386.33	2.58695843407952
34450	FR	12.17	-1.08529057823007
34450	RF	356.29	2.5518036331684
34550	FR	4.99	-1
34550	RF	331.15	2.52002475938291
34650	FR	7.07	-1
34650	RF	281.64	2.44969433564622
34750	FR	15.18	-1.18127177155946
34750	RF	272.76	2.4357806817726
34850	FR	29.64	-1.47187819930729
34850	RF	257.72	2.41114812267431
34950	FR	34.65	-1.53970323894783
34950	RF	328.65	2.51673363661639
35050	FR	30.19	-1.4798631130231
35050	RF	313.76	2.49659757632371
35150	FR	23.85	-1.37748838337613
35150	RF	262.11	2.41848359043142
35250	FR	21.98	-1.34202768808747
35250	RF	191.24	2.28157873502375
35350	FR	12.08	-1.08206693428511
35350	RF	165.82	2.21963691080896
35450	FR	16.13	-1.20763436738896
35450	RF	195.45	2.29103567476827
35550	FR	21.17	-1.32572085801941
35550	RF	192.37	2.28413734498701
35650	FR	15.57	-1.19228861256812
35650	RF	163.67	2.2139690824147
35750	FR	19.7	-1.29446622616159
35750	RF	120.17	2.07979606117236
35850	FR	24.31	-1.38578495884334
35850	RF	76.7	1.88479536394898
35950	FR	25.91	-1.41346741298582
35950	RF	56.81	1.75442478927726
36050	FR	28.16	-1.44963265047007
36050	RF	67.97	1.83231726992226
36150	FR	21.92	-1.34084054981233
36150	RF	80.56	1.90611945754556
36250	FR	12.43	-1.09447112864164
36250	RF	80.92	1.90805587409877
36350	FR	8.43	-1
36350	RF	75.05	1.87535069657929
36450	FR	11.91	-1.07591176148278
36450	RF	71.35	1.85339397745067
36550	FR	15.68	-1.19534605834842
36550	RF	75.56	1.8782919492498
36650	FR	9.58	-1
36650	RF	63.35	1.80174661921946
36750	FR	15.92	-1.20194306340165
36750	RF	56.77	1.75411889422541
36850	FR	22.84	-1.35869609957381
36850	RF	57.96	1.76312837679914
36950	FR	23.17	-1.36492603378998
36950	RF	58.04	1.7637274037657
37050	FR	31.25	-1.49485002168009
37050	RF	70.87	1.85046243276152
37150	FR	33.87	-1.52981519664463
37150	RF	54.8	1.73878055848437
37250	FR	36.22	-1.55894844597804
37250	RF	45.21	1.65523450703429
37350	FR	31.74	-1.50160692241883
37350	RF	53.71	1.7300551523755
37450	FR	35.45	-1.54961623951909
37450	RF	48.66	1.6871721045948
37550	FR	35.63	-1.55181582235102
37550	RF	56.66	1.75327657018442
37650	FR	29.66	-1.47217114669236
37650	RF	70.55	1.84849701809037
37750	FR	33.04	-1.51904003864834
37750	RF	55.41	1.7435881501599
