Position	Strand	Depth	Trans_Depth
8450	RF	1073.54	3.03081823084552
8550	FR	82.43	-1.9160852998437
8550	RF	949.31	2.97740805574117
8650	FR	74.66	-1.87308798559029
8650	RF	897.66	2.95311187332167
8750	FR	87.43	-1.94166047838839
8750	RF	773.89	2.88867923485859
8850	FR	84.67	-1.92772955977165
8850	RF	704.2	2.84769602073417
8950	FR	78.62	-1.89553303948407
8950	RF	732.52	2.86481948673408
9050	FR	72.64	-1.86117583551303
9050	RF	764.74	2.88351380671168
9150	FR	50.85	-1.70629095725876
9150	RF	646.89	2.81083043761693
9250	FR	46.09	-1.66360670812452
9250	RF	513.09	2.71019355044346
9350	FR	75.49	-1.87788942537148
9350	RF	461.3	2.66398345460827
9450	FR	72.1	-1.85793526471943
9450	RF	396.74	2.59850598898819
9550	FR	82.99	-1.91902576458736
9550	RF	331.9	2.5210072524086
9650	FR	80.83	-1.90757257879855
9650	RF	312.85	2.49533615931354
9750	FR	70.67	-1.84923509131472
9750	RF	267.61	2.42750233803328
9850	FR	105.78	-2.02440356268297
9850	RF	261.18	2.41693991754104
9950	FR	119.13	-2.07602114178355
9950	RF	266.14	2.42511015254368
10050	FR	122.53	-2.08824243351157
10050	RF	348.32	2.54197841169702
10150	FR	96.5	-1.98452731334379
10150	RF	417.2	2.62034429975449
10250	FR	91.97	-1.96364618648484
10250	RF	357.07	2.55275336354544
10350	FR	95.93	-1.98195444446997
10350	RF	344.58	2.53729006666481
10450	FR	78.26	-1.89353984356466
10450	RF	280.33	2.44766957702279
10550	FR	77.65	-1.89014146006458
10550	RF	270.55	2.4322475382686
10650	FR	67.28	-1.82788598278986
10650	RF	421.46	2.62475636281933
10750	FR	57.87	-1.76245348236355
10750	RF	439.3	2.64276120326532
10850	FR	62.43	-1.79539333493129
10850	RF	444.37	2.6477447314699
10950	FR	49.05	-1.69063901171597
10950	RF	368.41	2.56633141003153
11050	FR	59.16	-1.77202816532485
11050	RF	336.94	2.52755257152753
11150	FR	87.73	-1.94314812935856
11150	RF	312.9	2.49540556314619
11250	FR	109.29	-2.03858042596158
11250	RF	304.24	2.48321631240353
11350	FR	103.87	-2.01649013162083
11350	RF	261.49	2.41745508506616
11450	FR	97.18	-1.98757689472699
11450	RF	321.77	2.50754555050942
11550	FR	121.96	-2.08621741569334
11550	RF	372.28	2.57086970524082
11650	FR	129.45	-2.11210205477089
11650	RF	440.95	2.64438934693908
11750	FR	121.41	-2.08425445911123
11750	RF	434.94	2.63842935013588
11850	FR	95.63	-1.98059415577622
11850	RF	411.28	2.61413759085898
11950	FR	97.19	-1.98762158212548
11950	RF	358.43	2.55440435224342
12050	FR	117.13	-2.0686681432859
12050	RF	401.15	2.60330679653851
12150	FR	139.97	-2.1460349626025
12150	RF	382.36	2.58247245293485
12250	FR	150.93	-2.17877557204541
12250	RF	407.89	2.61054305810441
12350	FR	135.2	-2.13097669160562
12350	RF	396.58	2.59833080843546
12450	FR	91.4	-1.96094619573383
12450	RF	382.18	2.58226795609182
12550	FR	74.39	-1.87151455870838
12550	RF	400.8	2.60292771285919
12650	FR	84.16	-1.92510572680966
12650	RF	427.23	2.63066174115768
12750	FR	119.48	-2.07729521393209
12750	RF	457.58	2.66046703396797
12850	FR	225.23	-2.3526262368308
12850	RF	498.9	2.69801350393918
12950	FR	216.99	-2.33643971981678
12950	RF	495.78	2.69528900314009
13050	FR	238.57	-2.37761583055978
13050	RF	531.95	2.72587081322627
13150	FR	99	-1.99563519459755
13150	RF	489.08	2.68937990353436
13250	FR	57.73	-1.76140155749863
13250	RF	501.66	2.70040947381661
13350	FR	65.2	-1.81424759573192
13350	RF	520.54	2.71645410774052
13450	FR	73.79	-1.86799751034495
13450	RF	522.85	2.7183771123549
13550	FR	65.16	-1.81398107563647
13550	RF	598.47	2.77704238504986
13650	FR	45.11	-1.65427282709771
13650	RF	602.75	2.78013721904949
13750	FR	27.19	-1.4344092075875
13750	RF	558.89	2.74732633902426
13850	FR	23.99	-1.38003024796783
13850	RF	577.39	2.76146925792637
13950	FR	31.21	-1.49429376866533
13950	RF	522.7	2.71825250009775
14050	FR	16.14	-1.20790353038605
14050	RF	510.08	2.70763829538
14150	FR	14.87	-1.17231096852195
14150	RF	596.91	2.7759088546639
14250	FR	9.76	-1
14250	RF	594.15	2.77389610145997
14350	FR	8.54	-1
14350	RF	565.83	2.75268596978951
14450	FR	6.78	-1
14450	RF	615.63	2.78931977509219
14550	FR	8.88	-1
14550	RF	570.49	2.75624803616373
14650	FR	7.32	-1
14650	RF	527.9	2.72255166200096
14750	FR	4.69	-1
14750	RF	637.04	2.8041667027182
14850	FR	2.18	-1
14850	RF	761.98	2.88194357238471
14950	FR	5.84	-1
14950	RF	833.92	2.92112438969647
15050	FR	5.95	-1
15050	RF	656.77	2.81741330682147
15150	FR	16.85	-1.22659990520736
15150	RF	506.31	2.70441650511137
15250	FR	24.92	-1.39654803798713
15250	RF	689.18	2.83833266573526
15350	FR	26.67	-1.42602301568988
15350	RF	705.84	2.84870626621868
15450	FR	22.06	-1.34360550810417
15450	RF	665.47	2.82312848185708
15550	FR	8.91	-1
15550	RF	575.28	2.75987927574526
15650	FR	17.06	-1.2319790268315
15650	RF	422.66	2.62599114870134
15750	FR	26.04	-1.41564097989615
15750	RF	706.65	2.84920436329391
15850	FR	28.67	-1.45742769294648
15850	RF	930.37	2.96865569801821
15950	FR	28.52	-1.45514952117983
15950	RF	1154.33	3.06232998272899
16050	FR	27.29	-1.4360035356699
16050	RF	1116.6	3.04789762351441
16150	FR	16.93	-1.22865695810894
16150	RF	1084.03	3.03504130125603
16250	FR	9.45	-1
16250	RF	1102.82	3.04250463357708
16350	FR	35.7	-1.55266821611219
16350	RF	1209.53	3.08261664464736
16450	FR	43.26	-1.63608651510307
16450	RF	1345.98	3.12903860672736
16550	FR	26.52	-1.42357351973274
16550	RF	2407.79	3.38161860641541
16650	FR	43.28	-1.63628725209851
16650	RF	4330.59	3.63654706870645
16750	FR	153.74	-2.18678687673325
16750	RF	5414.85	3.73358643047665
16850	FR	256.09	-2.40839262013336
16850	RF	7074.52	3.84969697869483
16950	FR	181.45	-2.25875697253657
16950	RF	6911.62	3.8395798526711
17050	FR	110.87	-2.04481404752864
17050	RF	6277.86	3.79781162644758
17150	FR	47.59	-1.67751570479876
17150	RF	4874.54	3.68793363851916
17250	FR	28.41	-1.45347123372294
17250	RF	4066.6	3.60923145631506
17350	FR	30.08	-1.4782778319196
17350	RF	3266.83	3.51412653515408
17450	FR	29.9	-1.47567118832443
17450	RF	2171.79	3.33681782908881
17550	FR	38.11	-1.58103894877217
17550	RF	2618.05	3.41797793652976
17650	FR	85.72	-1.93308216236979
17650	RF	6031.93	3.78045629294293
17750	FR	142.09	-2.15256351425654
17750	RF	6230.43	3.79451802100633
17850	FR	161.57	-2.20836072497838
17850	RF	6260.73	3.79662497482192
17950	FR	132.46	-2.12208475071087
17950	RF	5088.05	3.70655137045038
18050	FR	147.46	-2.16867422956708
18050	RF	4643.1	3.66680803731263
18150	FR	159.9	-2.20384846374623
18150	RF	5005.31	3.69943098034084
18250	FR	154.5	-2.18892848376085
18250	RF	4784.02	3.67979298658894
18350	FR	85.71	-1.93303149510241
18350	RF	4350.49	3.6385381747274
18450	FR	91.84	-1.9630318750539
18450	RF	4459.19	3.649255977439
18550	FR	159.22	-2.20199761958311
18550	RF	5328.3	3.72658866899195
18650	FR	251.8	-2.40105572577184
18650	RF	6150.51	3.78891112894656
18750	FR	220.75	-2.34390071224961
18750	RF	7217.62	3.85839401318381
18850	FR	231.18	-2.36395025939664
18850	RF	7525.23	3.87651977818008
18950	FR	196	-2.29225607135648
18950	RF	6566.44	3.81732998030768
19050	FR	125.08	-2.0971878725709
19050	RF	4113.58	3.614219947788
19150	FR	90.29	-1.95563965302325
19150	RF	4954.22	3.6949752882136
19250	FR	99.83	-1.9992610711131
19250	RF	6093.19	3.78484472065935
19350	FR	130.33	-2.11504439525841
19350	RF	7221.63	3.85863523359584
19450	FR	149.07	-2.1733902514652
19450	RF	8865.87	3.94772135896235
19550	FR	161.62	-2.20849510242984
19550	RF	8889.99	3.94890127244971
19650	FR	177.08	-2.24816951330681
19650	RF	7862.54	3.89556286789499
19750	FR	270.43	-2.43205486815627
19750	RF	11115.7	4.04593681715331
19850	FR	248.18	-2.39476678022632
19850	RF	15829	4.19945347909483
19950	FR	138.94	-2.14282729453834
19950	RF	13961.35	4.14492741464842
20050	FR	22.27	-1.34772021703404
20050	RF	3271.57	3.5147562170961
20150	FR	11.88	-1.07481644064517
20150	RF	1516.92	3.18096267737559
20250	FR	20.63	-1.31449922797315
20250	RF	2200.58	3.34253716155018
20350	FR	33.68	-1.52737208282761
20350	RF	2136.43	3.32968866775384
20450	FR	33.7	-1.52762990087134
20450	RF	1911.14	3.28129250233519
20550	FR	28.01	-1.44731310882357
20550	RF	1650.52	3.21762079121526
20650	FR	25.32	-1.40346370134532
20650	RF	1662.88	3.22086090994218
20750	FR	22.04	-1.34321159017975
20750	RF	1586.86	3.20053861301227
20850	FR	50.77	-1.7056071634046
20850	RF	1720.4	3.23562943388205
20950	FR	53.05	-1.72468538823736
20950	RF	2588.66	3.41307501303803
21050	FR	46.12	-1.66388929862266
21050	RF	2720.39	3.43463116973509
21150	FR	50.28	-1.70139526901392
21150	RF	3247.15	3.51150235104288
21250	FR	61.45	-1.78852188722247
21250	RF	3232.25	3.50950494412654
21350	FR	65.49	-1.8161749904288
21350	RF	3543	3.54937115233318
21450	FR	63.3	-1.80140371001735
21450	RF	3208.45	3.50629527570036
21550	FR	106.47	-2.02722725406726
21550	RF	3371.16	3.5277793652377
21650	FR	106.37	-2.02681915924123
21650	RF	2886.68	3.46039864327218
21750	FR	90.17	-1.95506206967503
21750	RF	3162.39	3.50001542802613
21850	FR	72.68	-1.861414918636
21850	RF	3818.26	3.58186549784517
21950	FR	256.04	-2.40830781852375
21950	RF	4162.8	3.61938554588968
22050	FR	761.74	-2.88180676158414
22050	RF	5553.92	3.74459961977708
22150	FR	767.32	-2.88497651812311
22150	RF	5837.88	3.76625516364387
22250	FR	362.73	-2.55958347588829
22250	RF	5261.38	3.72109966958718
22350	FR	120.91	-2.08246222116863
22350	RF	4647.75	3.66724275954138
22450	FR	109.29	-2.03858042596158
22450	RF	4294.92	3.63295507878842
22550	FR	101.85	-2.00796103333618
22550	RF	4394.53	3.64291243360286
22650	FR	91.04	-1.959232249051
22650	RF	4069.33	3.60952291014519
22750	FR	155.95	-2.19298537909316
22750	RF	4439.41	3.64732525597715
22850	FR	178.28	-2.25110262541414
22850	RF	4755.5	3.67719618601054
22950	FR	111.35	-2.04669022137006
22950	RF	4654.35	3.66785903845938
23050	FR	98.16	-1.99193454971895
23050	RF	4489.02	3.65215154032486
23150	FR	182.39	-2.2610010233352
23150	RF	4739.62	3.6757435234212
23250	FR	162.51	-2.21088009030687
23250	RF	5337.44	3.72733300600678
23350	FR	123.61	-2.09205360642548
23350	RF	7034.41	3.84722767753628
23450	FR	73.14	-1.86415495600203
23450	RF	8125.01	3.90982390416687
23550	FR	89.78	-1.95317960106563
23550	RF	9386.4	3.97249905766374
23650	FR	150.95	-2.17883311735912
23650	RF	11871.79	4.07451620577122
23750	FR	340.71	-2.53238488050385
23750	RF	11386.86	4.05640398108715
23850	FR	402.1	-2.60433407310291
23850	RF	6647.54	3.82266095927581
23950	FR	303.86	-2.48267353350333
23950	RF	123.86	2.09293107567355
24050	FR	297.73	-2.47382259742142
24050	RF	12.32	1.09061070782841
