Position	Strand	Depth	Trans_Depth
3950	RF	66	1.81954393554187
4050	FR	17.91	-1.25309558584903
4050	RF	66.56	1.82321331328267
4150	FR	13.12	-1.11793383503964
4150	RF	79.38	1.89971109457114
4250	FR	17.53	-1.24378191609379
4250	RF	61.94	1.79197120102077
4350	FR	16.2	-1.20951501454263
4350	RF	66.14	1.82046419057768
4450	FR	14.93	-1.17405980772503
4450	RF	81.35	1.91035755727288
4550	FR	24.16	-1.38309692994909
4550	RF	67.78	1.83110156450136
4650	FR	26.72	-1.42683645380351
4650	RF	68.07	1.8329557506046
4750	FR	22.78	-1.35755371974308
4750	RF	52.84	1.72296280894249
4850	FR	18.34	-1.263399331334
4850	RF	53.57	1.72892164637286
4950	FR	20.65	-1.31492005599242
4950	RF	49.13	1.69134676413482
5050	FR	28.51	-1.45499721730946
5050	RF	60.46	1.7814681428418
5150	FR	27.87	-1.4451369687133
5150	RF	53.32	1.72689014074182
5250	FR	31.46	-1.49775871828727
5250	RF	57.69	1.76110053895814
5350	FR	32.89	-1.51706387348265
5350	RF	57.25	1.75777549101193
5450	FR	32.55	-1.51255099290421
5450	RF	50.71	1.70509361054787
5550	FR	33.03	-1.51890857369141
5550	RF	73.5	1.86628733908419
5650	FR	32.31	-1.50933695801764
5650	RF	74.46	1.87192303188237
5750	FR	35.94	-1.55557807277295
5750	RF	56.4	1.75127910398334
5850	FR	60.55	-1.78211414747907
5850	RF	33.99	1.53135116458306
5950	FR	67.94	-1.83212554253401
5950	RF	33.11	1.51995918075207
6050	FR	69.12	-1.83960372947084
6050	RF	28.29	1.45163294745699
6150	FR	57.8	-1.76192783842053
6150	RF	25.4	1.40483371661994
6250	FR	55.37	-1.74327452351193
6250	RF	38.5	1.5854607295085
6350	FR	41.36	-1.61658053008589
6350	RF	69.7	1.84323277809801
6450	FR	32.12	-1.50677553660664
6450	RF	69.57	1.84242200335765
6550	FR	32.94	-1.51772359483374
6550	RF	62.84	1.79823617636794
6650	FR	29.4	-1.46834733041216
6650	RF	150.55	2.17768075984878
6750	FR	48.37	-1.68457608738845
6750	RF	1201.86	3.07985388133679
6850	FR	69.17	-1.83991777567868
6850	RF	1565.88	3.19475847717615
6950	FR	72.94	-1.86296575897776
6950	RF	1722.12	3.236063410487
7050	FR	45.97	-1.66247450375031
7050	RF	1630.06	3.21220359040969
7150	FR	35.44	-1.54949371321501
7150	RF	1504.39	3.17736043791225
7250	FR	50.3	-1.70156798505593
7250	RF	1417.62	3.15155983167924
7350	FR	84.23	-1.92546680069154
7350	RF	1560.29	3.19320532508186
7450	FR	136.02	-2.13360277051016
7450	RF	1563.26	3.19403121549499
7550	FR	149.63	-2.17501867593663
7550	RF	1691.67	3.22831564761742
7650	FR	110.06	-2.04162950847514
7650	RF	1511.9	3.17952306703528
7750	FR	65.74	-1.81782969974561
7750	RF	1827.8	3.26192867299064
7850	FR	20.58	-1.31344537042641
7850	RF	2090.49	3.32024809441444
7950	FR	14.96	-1.17493159352844
7950	RF	2218.91	3.34613968740729
8050	FR	15.53	-1.19117145572856
8050	RF	2140.28	3.33047059320916
8150	FR	15.14	-1.18012587516405
8150	RF	2023.61	3.30612681687909
8250	FR	27.68	-1.44216608578472
8250	RF	1350.43	3.13047207730419
8350	FR	30.74	-1.48770386316373
8350	RF	1303.46	3.11509770827318
8450	FR	24.24	-1.38453261549425
8450	RF	1609.75	3.20675843376416
8550	FR	49.46	-1.69425411202528
8550	RF	1742.09	3.24107058780925
8650	FR	55.32	-1.74288217143727
8650	RF	1831.64	3.26284011923521
8750	FR	63.55	-1.80311555489003
8750	RF	1686.06	3.22687302533336
8850	FR	45.73	-1.66020120138068
8850	RF	1722.37	3.2361264524007
8950	FR	22.43	-1.35082927358297
8950	RF	1671.81	3.22318691865304
9050	FR	14.89	-1.17289469775218
9050	RF	1438.74	3.15798231807318
9150	FR	29.18	-1.46508528755743
9150	RF	1500.02	3.17609704961017
9250	FR	71.53	-1.85448822504443
9250	RF	1561.64	3.19358092452651
9350	FR	61.25	-1.78710609303657
9350	RF	1872.05	3.27231744399295
9450	FR	36.81	-1.56596581744667
9450	RF	1983.28	3.29738403234479
9550	FR	28.52	-1.45514952117983
9550	RF	1914.11	3.28196689217661
9650	FR	69.39	-1.84129688749028
9650	RF	1885.81	3.27549793436723
9750	FR	89.98	-1.95414598882955
9750	RF	1832.11	3.26295154518273
9850	FR	100.28	-2.00121432528618
9850	RF	1705.35	3.23181352553926
9950	FR	133.31	-2.12486272842306
9950	RF	1869.92	3.27182302669599
10050	FR	129.93	-2.1137094384495
10050	RF	2280.24	3.35798055980318
10150	FR	87.38	-1.94141204037355
10150	RF	2360.95	3.3730867897242
10250	FR	61.8	-1.79098847508882
10250	RF	3768.93	3.57621807141192
10350	FR	75.49	-1.87788942537148
10350	RF	6639.73	3.82215041944419
10450	FR	72.6	-1.86093662070009
10450	RF	6705.28	3.82641691789469
10550	FR	69.92	-1.84460141962635
10550	RF	7205.52	3.85766532796494
10650	FR	106.03	-2.02542876140724
10650	RF	7219.12	3.85848426094406
10750	FR	141.79	-2.15164560251163
10750	RF	13121.61	4.11798712552881
10850	FR	133.1	-2.12417805547468
10850	RF	15667.35	4.19499554543461
10950	FR	103.15	-2.01346923230917
10950	RF	13264.24	4.12268237129823
11050	FR	32.81	-1.51600623038605
11050	RF	1507.74	3.17832645671903
11150	FR	22.31	-1.34849957028384
11150	RF	75.3	1.8767949762007
11250	FR	25.08	-1.39932753215868
11250	RF	13.11	1.11760269169008
11350	FR	22.57	-1.35353155907776
11350	RF	9.99	1
11450	FR	22.99	-1.36153897126928
11450	RF	4.55	1
11550	FR	38.45	-1.58489634413745
11550	RF	4.09	1
11650	FR	35.3	-1.54777470538782
11650	RF	4.8	1
11750	FR	23.08	-1.36323580448369
11750	RF	4.26	1
11850	FR	18.01	-1.25551371281953
11850	RF	14.73	1.16820274684263
11950	FR	37.58	-1.57495677576451
11950	RF	49.45	1.6941662959332
12050	FR	56.19	-1.7496590320949
12050	RF	45.89	1.66171805769466
12150	FR	51.38	-1.71079409993033
12150	RF	51.78	1.71416204609885
12250	FR	71.12	-1.85199174796216
12250	RF	57.17	1.75716819221427
12350	FR	120.73	-2.08181520063228
12350	RF	35.13	1.54567814979203
12450	FR	144.53	-2.15995800267852
12450	RF	35.8	1.55388302664387
12550	FR	139.98	-2.1460659891774
12550	RF	29.29	1.4667193716816
12650	FR	125.44	-2.09843604534036
12650	RF	25.52	1.40688067004912
12750	FR	80.18	-1.9040660519145
12750	RF	36.04	1.55678478230703
12850	FR	75.83	-1.87984105598656
12850	RF	30.62	1.48600518636224
12950	FR	90.34	-1.95588008622538
12950	RF	22.28	1.34791518650169
13050	FR	87.17	-1.94036704598567
13050	RF	24.56	1.39022836246913
13150	FR	82.18	-1.91476613692585
13150	RF	12.5	1.09691001300806
13250	FR	73.37	-1.86551851907477
13250	RF	9.32	1
13350	FR	54.02	-1.73255457985143
13350	RF	5.9	1
