Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-GlnCTG-171774	34158	4692	8246
nuclear-Ath-GlnCTG-171775	13	4	23
nuclear-Ath-GlnTTG-171777	85899	15540	12274
nuclear-Ath-GlnTTG-183749	21	2	48
nuclear-Ath-GluCTC-171821	34	0	21
nuclear-Ath-GluCTC-171824	24917	3595	5926
nuclear-Ath-GluCTC-171825	150478	21415	36773
nuclear-Ath-GluCTC-183765	17606	2753	4259
nuclear-Ath-GluTTC-171820	0	0	46
nuclear-Ath-GluTTC-171822	0	0	0
nuclear-Ath-GluTTC-171826	61	8	53
nuclear-Ath-GluTTC-183764	137413	18942	29586
nuclear-Ath-GlyCCC-171713	144800	40083	53581
nuclear-Ath-GlyGCC-171688	23	5	6
nuclear-Ath-GlyGCC-171690	728	171	476
nuclear-Ath-GlyGCC-171691	352150	69396	118827
nuclear-Ath-GlyGCC-171692	480	96	106
nuclear-Ath-GlyGCC-183730	2	0	1
nuclear-Ath-GlyTCC-171720	210848	67323	117141
nuclear-Ath-HisGTG-171768	9176	2461	6554
nuclear-Ath-HisGTG-171770	59283	16059	35821
nuclear-Ath-HisGTG-183747	5	2	3
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	193554	61947	200861
nuclear-Ath-IleAAT-171736	1	0	844
nuclear-Ath-IleTAT-171721	0	0	2
nuclear-Ath-IleTAT-171764	5909	3057	3001
nuclear-Ath-LeuAAG-171816	113332	36625	59351
nuclear-Ath-LeuAAG-171817	134708	43690	68972
nuclear-Ath-LeuCAA-171786	129346	35858	41598
nuclear-Ath-LeuCAA-171787	65894	17517	22502
nuclear-Ath-LeuCAA-171789	88763	24423	29285
nuclear-Ath-LeuCAA-171790	56	27	27
nuclear-Ath-LeuCAA-183751	71039	18726	24471
nuclear-Ath-LeuCAG-171781	155200	45833	54198
nuclear-Ath-LeuTAA-171698	20295	5143	7650
nuclear-Ath-LeuTAA-171699	95089	27685	25309
nuclear-Ath-LeuTAA-171791	0	0	2
nuclear-Ath-LeuTAG-171673	229	44	67
nuclear-Ath-LeuTAG-171675	233483	99032	122802
nuclear-Ath-LeuTAG-171685	91134	38351	63484
nuclear-Ath-LysCTT-171703	3085	768	776
nuclear-Ath-LysCTT-171704	399105	84542	79024
nuclear-Ath-LysCTT-183733	39	14	33
nuclear-Ath-LysTTT-171707	1205	258	183
nuclear-Ath-LysTTT-171712	3159	557	798
nuclear-Ath-LysTTT-183734	1503	283	269
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	26353	12052	16355
nuclear-Ath-ProAGG-171737	161797	21039	32579
nuclear-Ath-ProAGG-171738	0	0	73
nuclear-Ath-ProAGG-171743	66	3	35
nuclear-Ath-ProCGG-171739	6	2	44
nuclear-Ath-ProCGG-171760	1	0	0
nuclear-Ath-ProCGG-171761	95618	11665	21758
nuclear-Ath-ProTGG-171741	1642	204	471
nuclear-Ath-ProTGG-171744	94176	11801	16439
nuclear-Ath-ProTGG-183741	2151	301	510
nuclear-Ath-SerAGA-171812	10052	3962	8076
nuclear-Ath-SerAGA-171813	12021	4829	7705
nuclear-Ath-SerAGA-171814	5754	2268	5311
nuclear-Ath-SerAGA-171815	10483	4646	7893
nuclear-Ath-SerAGA-183750	1	4	31
nuclear-Ath-SerAGA-183759	822	428	1167
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	90	36	71
nuclear-Ath-SerCGA-171782	17347	9941	17838
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	1	2	0
nuclear-Ath-SerGCT-171796	4	0	15
nuclear-Ath-SerGCT-171797	1	0	12
nuclear-Ath-SerGCT-171798	64305	22301	26270
nuclear-Ath-SerGCT-171800	90	15	19
nuclear-Ath-SerGCT-183728	0	0	0
nuclear-Ath-SerGCT-183752	1	0	0
nuclear-Ath-SerGCT-183753	18	6	5
nuclear-Ath-SerTGA-171783	3	0	14
nuclear-Ath-SerTGA-171784	0	0	2
nuclear-Ath-SerTGA-171792	14496	10997	15967
nuclear-Ath-SerTGA-171793	3	1	3
nuclear-Ath-ThrAGT-171722	22	3	138
nuclear-Ath-ThrAGT-171723	57147	12810	18143
nuclear-Ath-ThrAGT-171731	31	0	31
nuclear-Ath-ThrCGT-171709	231938	42770	49066
nuclear-Ath-ThrCGT-171710	1	0	58
nuclear-Ath-ThrCGT-171711	26	2	7
nuclear-Ath-ThrTGT-171700	9	1	7
nuclear-Ath-ThrTGT-171705	25231	6363	7619
nuclear-Ath-ThrTGT-183732	0	1	0
nuclear-Ath-TrpCCA-171732	331905	114682	321604
nuclear-Ath-TrpCCA-171734	234720	80914	213123
nuclear-Ath-TrpCCA-183740	51	20	62
nuclear-Ath-TyrGTA-171663	299	25	52
nuclear-Ath-TyrGTA-171666	6363	774	1166
nuclear-Ath-TyrGTA-171668	1	1	22
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	232	16	25
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	17
nuclear-Ath-TyrGTA-183724	0	0	13
nuclear-Ath-TyrGTA-183725	1	0	7
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	5	0	0
nuclear-Ath-ValAAC-171778	12	4	1529
nuclear-Ath-ValAAC-171779	137504	49149	323732
nuclear-Ath-ValCAC-171807	10516	3913	7298
nuclear-Ath-ValCAC-183758	3715	1526	3614
nuclear-Ath-ValTAC-171767	912	184	493
nuclear-Ath-ValTAC-183729	0	0	0
nuclear-Ath-ValTAC-183746	0	0	9
nuclear-Ath-eMetCAT-171754	85156	25411	59320
nuclear-Ath-iMetCAT-171655	5	2	32
nuclear-Ath-iMetCAT-171658	11	3	152
nuclear-Ath-iMetCAT-171659	6820	1600	3751
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	23550	9185	38980
plastid-Cma-ArgACG-20	60623	25648	212653
plastid-Cma-ArgTCT-15	5064	1056	1177
plastid-Cma-AsnGTT-27	12118	1238	3796
plastid-Cma-AspGTC-19	6577	1266	4026
plastid-Cma-CysGCA-18	2981	337	911
plastid-Cma-GlnTTG-28	8908	1251	3439
plastid-Cma-GluTTC-8	59371	6233	13519
plastid-Cma-GlyGCC-14	3148	255	366
plastid-Cma-GlyTCC-30	342	29	119
plastid-Cma-HisGTG-13	31238	4361	9073
plastid-Cma-IleCAT-29	1942	490	1898
plastid-Cma-IleGAT-21	5296	1273	8654
plastid-Cma-LeuCAA-11	5813	1174	3073
plastid-Cma-LeuTAA-23	1908	420	1544
plastid-Cma-LeuTAG-10	9580	2546	3526
plastid-Cma-LysTTT-25	1210	244	789
plastid-Cma-PheGAA-26	2111	431	1085
plastid-Cma-ProTGG-2	3490	451	840
plastid-Cma-SerGCT-17	2725	684	1226
plastid-Cma-SerGGA-16	2202	684	1369
plastid-Cma-SerTGA-6	3053	300	1213
plastid-Cma-ThrGGT-9	1451	130	394
plastid-Cma-ThrTGT-7	7839	1054	3547
plastid-Cma-TrpCCA-12	4162	922	3252
plastid-Cma-TyrGTA-24	1181	218	655
plastid-Cma-ValGAC-1	5391	669	1073
plastid-Cma-ValTAC-3	158	24	52
plastid-Cma-eMetCAT-4	3076	442	586
plastid-Cma-iMetCAT-5	11351	1162	4529
Total	6873111	1991307	4574208
